formula,best_reward,visit_count,terminated,e_above_hull,e_form,dos_reward,formation_energy,name,r_DOS,ehull_reward,weighted_r_DOS,composite_score
Nb6NdSn6,1.2790090471708728,10,False,0.0263625338197977,-0.2421728767969546,719.2729104130419,-0.2421728767969546,Nb6NdSn6,719.2729104130419,0.993148422579471,0.2858606245914018,1.2790090471708728
Mn6Sn6Tm,1.2757084190534649,1,False,-0.0008782602821617,-0.1181476089769109,693.7533148473461,-0.1181476089769109,Mn6Sn6Tm,693.7533148473461,0.9999900470370147,0.27571837201645,1.2757084190534647
Nb6SmSn6,1.3722522426169037,1,False,0.0197876810086124,-0.2383938196749201,687.1919004731039,-0.2383938196749201,Nb6SmSn6,687.1919004731039,0.9985820152722297,0.27311066917644344,1.2716926844486731
Ge6Tc6Tm,1.2693715254943976,6,False,-0.1684664468202732,-0.2786226430774263,677.7835926220948,-0.2786226430774263,Ge6Tc6Tm,677.7835926220948,1.0,0.26937152549439763,1.2693715254943976
GdNb6Sn6,1.264427120501335,10,False,0.0221183793485537,-0.2376638066076161,671.5815814525242,-0.2376638066076161,GdNb6Sn6,671.5815814525242,0.9975204602354061,0.2669066602659293,1.2644271205013353
DyNb6Sn6,2.288301253755089,1,False,0.0238793863827589,-0.2322602847641781,640.7129161367712,-0.2322602847641781,DyNb6Sn6,640.7129161367712,0.9962187193008849,0.2546385269611496,1.2508572462620344
Ge6LuRu6,1.2502328476272662,1,False,-0.0268837189012741,-0.4300665023737184,629.6275424139997,-0.4300665023737184,Ge6LuRu6,629.6275424139997,0.9999999806184715,0.25023286700879455,1.2502328476272662
CeNb6Sn6,1.2311045442237232,17,False,0.0329078228365893,-0.2426203641256137,663.3659860668836,-0.2426203641256137,CeNb6Sn6,663.3659860668836,0.9674630079383157,0.2636415362854073,1.2311045442237232
GdPb6Zr6,1.980576786277681,3,False,-0.1025632756065878,-0.2896103532112218,564.2688488873797,-0.2896103532112218,GdPb6Zr6,564.2688488873797,0.9999999999999998,0.22425736218508496,1.2242573621850847
Nb6Sn6Tb,1.287554709666108,5,False,-0.005386649799898,-0.2403244518320487,546.0210960884901,-0.2403244518320487,Nb6Sn6Tb,546.0210960884901,0.999996626805899,0.21700515799810313,1.217001784804002
Nb6PrSn6,1.3160336710927183,5,False,0.023744163483955,-0.2403210899303539,514.4183593907627,-0.2403210899303539,Nb6PrSn6,514.4183593907627,0.9963392441569698,0.2044452827123479,1.2007845268693178
CeCr6Ge6,1.3493315407381008,1,False,0.0230201791828509,-0.175509170254181,508.5826190591177,-0.175509170254181,CeCr6Ge6,508.5826190591177,0.9969222297407941,0.20212598449882377,1.199048214239618
ErGe6V6,1.1977441930722763,2,False,-0.0385805759017308,-0.4284508439996645,497.5573054641048,-0.4284508439996645,ErGe6V6,497.55730546410484,0.9999999988299169,0.19774419424235967,1.1977441930722765
Cr6Ge6Tb,1.1942773344495494,6,False,0.014283202786534,-0.1783027992989015,489.7866887158644,-0.1783027992989015,Cr6Ge6Tb,489.7866887158644,0.999621416332919,0.19465591811663038,1.1942773344495494
Cr6DyGe6,1.4937091764471626,1,False,0.012848706346254,-0.1779437134711481,481.50140869190943,-0.1779437134711481,Cr6DyGe6,481.50140869190943,0.9997316712016027,0.19136309937109697,1.1910947705726995
Cr6Ge6Tm,1.3531793980148503,36,True,0.0026359440396231,-0.1837888047327556,462.2409888794137,-0.1837888047327556,Cr6Ge6Tm,462.2409888794137,0.9999768667091746,0.1837084309444341,1.1836852976536087
Sn6Ta6Tb,1.1826461551047858,1,False,0.0448660826978258,-0.0906199910200222,1595.9044619106244,-0.0906199910200222,Sn6Ta6Tb,1595.9044619106244,0.5483858629884039,0.6342602921163819,1.1826461551047858
Mo6Sn6Tb,2.4754257286230987,5,False,0.0111668890280368,-0.0892848007856715,441.86837497975256,-0.0892848007856715,Mo6Sn6Tb,441.86837497975256,0.9998207786757171,0.1756117432343793,1.1754325219100963
ErSi6Tc6,1.1720012147364127,2,False,-0.0276566840095894,-0.5428711891779213,432.78372484858994,-0.5428711891779213,ErSi6Tc6,432.78372484858994,0.9999999839001678,0.17200123083624488,1.1720012147364127
Si6Tc6Tm,1.6335053420629373,2,False,-0.0192394540539441,-0.537751640401936,431.6114398911043,-0.537751640401936,Si6Tc6Tm,431.6114398911043,0.9999998786178317,0.1715353296389462,1.1715352082567778
Nb6PmSn6,1.170098183636574,4,False,0.0313488221498468,-0.2244693571306933,484.5973718761799,-0.2244693571306933,Nb6PmSn6,484.59737187617986,0.9775046556524221,0.19259352798415194,1.170098183636574
LuSi6Tc6,1.3299865002617006,3,False,-0.0119718501774523,-0.5302500919786209,426.1836086025609,-0.5302500919786209,LuSi6Tc6,426.1836086025609,0.9999993055163445,0.16937814671177498,1.1693774522281195
Co6Ge6Lu,3.868914978958756,1,False,0.0077617948532387,-0.3503189798297042,302.6573195602616,-0.3503189798297042,Co6Ge6Lu,302.6573195602616,0.9999208417571217,0.12028509506492202,1.1202059368220438
Si6TbTc6,1.5512663717001764,2,False,-0.0299296120985074,-0.5430637119355419,299.96558072622946,-0.5430637119355419,Si6TbTc6,299.96558072622946,0.9999999906693366,0.11921531733077727,1.119215308000114
Co6LuSn6,1.6143391153985327,1,False,0.0046221297797744,-0.1711701612819572,252.33517376514865,-0.1711701612819572,Co6LuSn6,252.33517376514865,0.9999627388862906,0.10028556523484691,1.1002483041211375
Mo6SmSn6,1.0883562484387683,40,True,0.0304960808741072,-0.0790270142454731,268.5417158435996,-0.0790270142454731,Mo6SmSn6,268.5417158435996,0.98162971737031,0.10672653106845857,1.0883562484387685
Cr6Ge6Sm,1.6743735227938072,35,True,0.038652592851076,-0.1584229292946807,505.7233962865935,-0.1584229292946807,Cr6Ge6Sm,505.72339628659347,0.876784193766967,0.20098964362491212,1.077773837391879
Co6Ge6Nd,1.0770627731449358,1,False,0.0435499606615774,-0.3177571436978085,1076.4428722735745,-0.3177571436978085,Co6Ge6Nd,1076.4428722735745,0.6492520946802307,0.4278106784647052,1.0770627731449358
Ge6TbTc6,1.537349180532399,4,False,-0.1699347858146314,-0.2862522353848417,151.31576968616977,-0.2862522353848417,Ge6TbTc6,151.31576968616977,1.0,0.060137424622564925,1.060137424622565
CeSi6Tc6,1.0470816417044473,4,False,-0.0424368607232508,-0.5319205715435155,118.465248012878,-0.5319205715435155,CeSi6Tc6,118.46524801287799,0.9999999995362611,0.04708164216818612,1.0470816417044473
NdSi6Tc6,2.320152073206984,3,False,-0.0117761169522671,-0.5132830540929398,110.0627618364653,-0.5132830540929398,NdSi6Tc6,110.0627618364653,0.9999992721138963,0.043742242182816665,1.043741514296713
Si6SmTc6,1.0426498902980876,2,False,-0.0139908112515537,-0.520918657085673,107.31529905772832,-0.520918657085673,Si6SmTc6,107.31529905772831,0.9999995722161249,0.04265031808196269,1.0426498902980876
PmSi6Tc6,1.0423004733263124,2,False,-0.0309609785935064,-0.4989893904609849,106.43504975353795,-0.4989893904609849,PmSi6Tc6,106.43504975353795,0.9999999927152862,0.04230048061102624,1.0423004733263124
Nb6Pb6Pm,1.4303474643349516,4,False,0.2481140905688898,0.2233226519375189,5131.642848604154,0.2233226519375189,Nb6Pb6Pm,5131.642848604154,-1.0,2.039468758860386,1.039468758860386
PmRu6Si6,1.0423004733263124,1,False,0.0404722306075798,-0.5711286911330612,556.3405150005217,-0.5711286911330612,PmRu6Si6,556.3405150005217,0.815533146081751,0.2211064045387516,1.0366395506205026
PrSi6Tc6,1.5297149677573043,1,False,-0.0081471422520955,-0.5096405409483581,43.337945720751264,-0.5096405409483581,PrSi6Tc6,43.337945720751264,0.9999982609434935,0.017223799274086488,1.01722206021758
Ge6SmTc6,2.4742876194931656,5,False,-0.1497755006649256,-0.270582470295457,40.73404225139928,-0.270582470295457,Ge6SmTc6,40.73404225139928,1.0,0.016188929947925947,1.0161889299479259
Ge6PmV6,1.572284529810574,2,False,-0.0094086056468497,-0.3664667224509591,39.05263438173641,-0.3664667224509591,Ge6PmV6,39.05263438173641,0.9999987152145481,0.015520688037440656,1.0155194032519888
CeGe6V6,1.8726898837357184,33,True,-0.0219938648601297,-0.4187300540361025,37.70309947555156,-0.4187300540361025,CeGe6V6,37.70309947555156,0.9999999373298398,0.014984342395049694,1.0149842797248896
EuSi6Tc6,1.4269525938604717,4,False,0.0242815327063408,-0.4613021954139968,48.08762055313736,-0.4613021954139968,EuSi6Tc6,48.08762055313736,0.995836374013116,0.019111462488612764,1.0149478365017288
Ge6PrV6,1.2007845268693178,1,False,0.0146012208854304,-0.3923699401823079,28.943956199997537,-0.3923699401823079,Ge6PrV6,28.943956199997537,0.9995913960178547,0.011503196182831592,1.0110945922006864
Ge6NdV6,1.497175332943125,32,True,0.0084205641648333,-0.3984480245473361,24.363037582335043,-0.3984480245473361,Ge6NdV6,24.363037582335043,0.999907283469544,0.009682601748800427,1.0095898852183445
Ge6SmV6,1.007503947257139,29,True,0.0061857812794877,-0.4019762754985189,19.017629768909224,-0.4019762754985189,Ge6SmV6,19.017629768909224,0.9999457708747327,0.0075581763824062054,1.007503947257139
Ge6TbV6,1.005369162410802,4,False,-0.0219582947118758,-0.4256308314295613,13.509865315057237,-0.4256308314295613,Ge6TbV6,13.509865315057235,0.9999999367925448,0.005369225618257,1.0053691624108019
Ge6TmV6,1.0030619834185426,30,True,-0.0327771505564818,-0.4248836592942983,7.704471774393898,-0.4248836592942983,Ge6TmV6,7.704471774393898,0.9999999952890156,0.003061988129526992,1.0030619834185426
Ge6PmTc6,1.002999176541038,1,False,-0.1465731066246223,-0.2494251867017108,7.546427363329316,-0.2494251867017108,Ge6PmTc6,7.546427363329316,1.0,0.002999176541038058,1.002999176541038
Ge6LuTa6,1.0028608391442655,1,False,0.1204946214396106,-0.260136930176085,5039.531003559381,-0.260136930176085,Ge6LuTa6,5039.531003559381,-0.9999999101893264,2.002860749333592,1.0028608391442657
Ge6NdTc6,1.0028181525793765,5,False,-0.14548176759912,-0.2660720990656649,7.090940945971102,-0.2660720990656649,Ge6NdTc6,7.090940945971102,1.0,0.0028181525793763455,1.0028181525793765
Ge6PrTc6,1.0017203478854595,2,False,-0.1446638720858544,-0.2653567759079683,4.328681616316091,-0.2653567759079683,Ge6PrTc6,4.328681616316091,1.0,0.001720347885459583,1.0017203478854595
CeGe6Tc6,2.2216637774043164,9,False,-0.1726695533101188,-0.2831274852404671,2.580761147290734,-0.2831274852404671,CeGe6Tc6,2.580761147290734,1.0,0.0010256718733673796,1.0010256718733674
Ge6LuV6,1.00070236988009,34,True,-0.034673981941763,-0.4202517486425563,1.7672870401874987,-0.4202517486425563,Ge6LuV6,1.7672870401874987,0.9999999970118414,0.0007023728682485468,1.0007023698800899
EuGe6Tc6,1.3388426868874406,8,False,-0.100416593204046,-0.196537452723995,1.6539716563801057,-0.196537452723995,EuGe6Tc6,1.6539716563801057,0.9999999999999996,0.0006573379365528786,1.0006573379365524
EuPb6Ti6,2.041509696460947,8,False,0.0129290325157821,-0.1319742825703979,1.870578677569512,-0.1319742825703979,EuPb6Ti6,1.8705786775695121,0.9997264488136509,0.0007434240625165682,1.0004698728761674
DyPb6Ti6,1.4637437893960836,1,False,-0.0064693044168747,-0.1400840245097404,0.7137730487560252,-0.1400840245097404,DyPb6Ti6,0.7137730487560252,0.999997398668634,0.00028367481463570886,1.0002810734832697
Pb6TbTi6,2.4786872383236367,5,False,-0.0089795643834769,-0.1455468771719425,0.7020240470373664,-0.1455468771719425,Pb6TbTi6,0.7020240470373664,0.9999985758693257,0.0002790054090165085,1.0002775812783422
Pb6PmTi6,2.2585003423311774,14,False,-0.0557824020811812,-0.1267520504464786,0.5466915945689824,-0.1267520504464786,Pb6PmTi6,0.5466915945689824,0.9999999999811523,0.00021727163420156675,1.000217271615354
CePb6Ti6,1.7117959598902368,29,False,0.0084696828090052,-0.1310787250223702,0.7284572632234505,-0.1310787250223702,CePb6Ti6,0.7284572632234505,0.9999061840669414,0.00028951076182421313,1.0001956948287656
Pb6Ti6Tm,1.0077222381812303,4,False,-0.0186904862559805,-0.1357972400173821,0.4674332035876134,-0.1357972400173821,Pb6Ti6Tm,0.4674332035876134,0.9999998615241078,0.0001857719727767635,1.0001856334968846
Pb6SmTi6,2.425316594085852,1,False,0.0024213025670743,-0.1448208790549559,0.5184758939192864,-0.1448208790549559,Pb6SmTi6,0.5184758939192864,0.9999780282097616,0.00020605786861379512,1.0001840860783753
NdPb6Ti6,1.6693102587252446,11,False,0.0081873004594079,-0.1456764792207263,0.6523190550917685,-0.1456764792207263,NdPb6Ti6,0.6523190550917685,0.9999123312056449,0.0002592511546338154,1.0001715823602788
Cr6ErGe6,1.2758655755367103,3,False,-0.0064760718350014,-0.1848682307909213,0.0,-0.1848682307909213,Cr6ErGe6,0.0,0.9999974028902305,0.0,0.9999974028902305
LuMn6Sn6,1.3493315407381008,38,True,-0.0007110616627086,-0.1088537168623789,0.0,-0.1088537168623789,LuMn6Sn6,0.0,0.9999896395283773,0.0,0.9999896395283773
LuMo6Sn6,0.9999822798101629,32,True,0.0017303853071658,-0.0723254764018303,0.0022502359381282,-0.0723254764018303,LuMo6Sn6,0.0022502359381282714,0.9999813854989195,8.943112432553295e-07,0.9999822798101627
ErMo6Sn6,1.762209256930094,5,False,0.0059698820810073,-0.0816089777816973,0.0023658012285691,-0.0816089777816973,ErMo6Sn6,0.002365801228569133,0.9999485091721287,9.402403553187059e-07,0.9999494494124841
Pb6PrTi6,1.3624545104762853,1,False,0.0142586657544341,-0.1445371668607643,0.6493334947152835,-0.1445371668607643,Pb6PrTi6,0.6493334947152835,0.9996236387997327,0.0002580646034074009,0.9998817034031401
DySn6Ti6,1.0002775812783422,1,False,0.015893033284149,-0.4127776631991235,7.949292840315368e-05,-0.4127776631991235,DySn6Ti6,7.949292840315368e-05,0.999442920951374,3.159287362967127e-08,0.9994429525442476
Nb6Sn6Tm,2.3651808466771924,10,False,0.0244024295735423,-0.2224228038477218,0.6288353236795516,-0.2224228038477218,Nb6Sn6Tm,0.6288353236795516,0.9957140583326652,0.00024991801552618794,0.9959639763481914
Mo6PrSn6,1.3160336710927183,3,False,0.0390859972398038,-0.0794511996652606,266.93312955406464,-0.0794511996652606,Mo6PrSn6,266.93312955406464,0.8641945053408852,0.10608723063773391,0.9702817359786191
Mn6PmSi6,1.016188929947926,2,False,0.0371960216061806,-0.403773061799051,0.2080568226432791,-0.403773061799051,Mn6PmSi6,0.2080568226432791,0.9115265397569516,8.26880206529072e-05,0.9116092277776046
CeGe6Ta6,0.9068109801006188,1,False,0.1000580872215389,-0.2911307428690456,4797.823306067224,-0.2911307428690456,CeGe6Ta6,4797.823306067224,-0.9999878817722316,1.9067988618728504,0.9068109801006188
LuMn6Si6,1.7227965026846306,3,False,0.0376910873507096,-0.4875153244444076,0.0742389608899941,-0.4875153244444076,LuMn6Si6,0.07423896088999414,0.9009174933073433,2.950478938077018e-05,0.9009469980967241
Mo6NdSn6,1.459375079091843,35,True,0.0407604814882068,-0.0773012636426867,194.3717294862792,-0.0773012636426867,Mo6NdSn6,194.3717294862792,0.803617337350851,0.07724915423542315,0.8808664915862741
Nb6Pb6Sm,0.8549194041451718,7,False,0.3089432210290231,0.2078792491409193,4667.285955553227,0.2078792491409193,Nb6Pb6Sm,4667.285955553227,-1.0,1.8549194041451718,0.8549194041451718
Ge6PrTa6,0.8142714054869962,1,False,0.1127392780471486,-0.2886845239352016,4565.007371944397,-0.2886845239352016,Ge6PrTa6,4565.007371944397,-0.9999994223396897,1.814270827826686,0.8142714054869962
EuSn6Ti6,0.8067149979693974,9,False,0.0511145424203148,-0.3781308980551078,2364.3618097903004,-0.3781308980551078,EuSn6Ti6,2364.3618097903004,-0.13295328916043503,0.9396682871298324,0.8067149979693974
Mn6Si6Tm,1.8060370577578624,4,False,0.0407485109454215,-0.4877512407278219,0.1044856112985897,-0.4877512407278219,Mn6Si6Tm,0.10448561129858973,0.804125545108002,4.1525715308084425e-05,0.8041670708233102
Ru6SmSn6,0.7991268353812465,1,False,0.040865094961194,-0.2345958848401903,0.0026545032684015,-0.2345958848401903,Ru6SmSn6,0.002654503268401586,0.7991257804020427,1.0549792037203853e-06,0.7991268353812465
LuPb6Re6,1.548918741020274,1,False,0.7032604007785994,0.6402024620813719,4493.559586789324,0.6402024620813719,LuPb6Re6,4493.559586789324,-1.0,1.785875335386448,0.785875335386448
GdSn6Tc6,1.000513477995322,11,False,0.0413263839448823,-0.0964765411400579,0.0077632855593583,-0.0964765411400579,GdSn6Tc6,0.007763285559358316,0.7782171624265468,3.085362491415386e-06,0.7782202477890382
CeMo6Sn6,0.7739429432129727,34,True,0.0432727726148033,-0.0770720852884735,266.3687815293835,-0.0770720852884735,CeMo6Sn6,266.3687815293835,0.6680800014042587,0.10586294180871403,0.7739429432129727
Cr6Si6U,1.5297149677573043,6,False,0.0476586239794466,-0.2705903739438851,1113.6035131318283,-0.2705903739438851,Cr6Si6U,1113.6035131318285,0.2737980879433506,0.4425794315376621,0.7163775194810127
Sn6Ta6Yb,0.9959639763481914,1,False,10.0,-0.0551512885505987,4277.533205047314,-0.0551512885505987,Sn6Ta6Yb,4277.533205047314,-1.0,1.7000199729517225,0.7000199729517225
Co6EuSn6,3.2128730383564155,1,False,0.0514226517130945,-0.1184939816633641,2142.1754898204003,-0.1184939816633641,Co6EuSn6,2142.1754898204003,-0.16907880424952262,0.8513647805153713,0.6822859762658487
Ge6PmTa6,0.6439093684256298,1,False,0.0858442321614845,-0.2655469747017021,4135.425693210919,-0.2655469747017021,Ge6PmTa6,4135.425693210919,-0.999632817715862,1.6435421861414918,0.6439093684256298
Co6PrSn6,0.6401049237798827,1,False,0.0536430625321763,-0.1421617260586556,2645.494293727009,-0.1421617260586556,Co6PrSn6,2645.494293727009,-0.4112938432382168,1.0513987670180995,0.6401049237798827
Ge6SmTa6,1.170098183636574,1,False,0.112770287646334,-0.2898597370790456,3967.252063907021,-0.2898597370790456,Ge6SmTa6,3967.2520639070212,-0.999999426622854,1.5767049425631001,0.5767055159402461
EuSn6W6,2.1265673852289013,8,False,0.3679655469255052,0.2533335823608021,3966.681896366861,0.2533335823608021,EuSn6W6,3966.681896366861,-1.0,1.5764783408841097,0.5764783408841097
Ge6NdTa6,1.2007845268693178,1,False,0.1077157603582473,-0.293605469268534,3904.6593112945934,-0.293605469268534,Ge6NdTa6,3904.6593112945943,-0.9999980712458272,1.5518287056054083,0.5518306343595811
CeRu6Sn6,0.538515686483765,1,False,0.0449828179720155,-0.2375979026456703,0.0014656310425403,-0.2375979026456703,CeRu6Sn6,0.0014656310425403066,0.5385151039980365,5.824857285401287e-07,0.538515686483765
Fe6PmSi6,3.4613565647777778,1,False,0.048364844690812,-0.4125249017249261,756.8425142293108,-0.4125249017249261,Fe6PmSi6,756.8425142293108,0.19373857100039069,0.30079191180810366,0.4945304828084943
Fe6LuPb6,0.9999896395283772,5,False,0.4288245273986873,0.4057659275731118,3645.041351813765,0.4057659275731118,Fe6LuPb6,3645.041351813765,-1.0,1.4486487429265449,0.4486487429265449
ErFe6Pb6,1.8422045761371464,2,False,0.4413740084192175,0.3985137690560958,3416.033023469872,0.3985137690560958,ErFe6Pb6,3416.033023469872,-1.0,1.3576339656017251,0.3576339656017251
Mn6Pb6Yb,0.3554464958344994,3,False,10.0,0.2327442317892875,3410.5289854507782,0.2327442317892875,Mn6Pb6Yb,3410.5289854507782,-1.0,1.3554464958344994,0.3554464958344994
Fe6GdPb6,1.6740350485792468,3,False,0.4475154541070086,0.379750069359237,3390.0743422877463,0.379750069359237,Fe6GdPb6,3390.0743422877463,-1.0,1.3473172072352377,0.34731720723523773
Cr6Ge6Nd,2.661374057798927,36,True,0.049099800750001,-0.1477590832317693,510.88291266840736,-0.1477590832317693,Cr6Ge6Nd,510.88291266840736,0.10760567910562198,0.2030401901617585,0.31064586926738047
ErMn6Pb6,0.3048607407932253,3,False,0.3313312719708688,0.2774746549377319,3283.2468062210028,0.2774746549377319,ErMn6Pb6,3283.2468062210028,-1.0,1.3048607407932253,0.30486074079322534
Cr6LuSi6,0.3046793982704777,6,False,0.0473777520966745,-0.3424391108751533,9.621197496031244e-05,-0.3424391108751533,Cr6LuSi6,9.621197496031244e-05,0.3046793600329536,3.8237524112417255e-08,0.3046793982704777
Pb6Ta6Yb,1.676090192980047,1,False,10.0,0.3550270364704525,3281.303268054923,0.3550270364704525,Pb6Ta6Yb,3281.303268054923,-1.0,1.3040883204420215,0.3040883204420215
GdPb6W6,0.7255382141788744,4,False,0.9572678697462572,0.8852555683996909,3251.3580701468977,0.8852555683996909,GdPb6W6,3251.3580701468977,-1.0,1.2921872007785746,0.29218720077857463
CeGe6Zr6,0.2511967098808509,1,False,0.2797966406450399,-0.5344458899485465,3148.219172548086,-0.5344458899485465,CeGe6Zr6,3148.219172548086,-1.0,1.251196709880851,0.25119670988085097
Ge6NdZr6,0.8896543392750222,2,False,0.2981158065407249,-0.5337759159994923,3134.9373115326407,-0.5337759159994923,Ge6NdZr6,3134.9373115326407,-1.0,1.2459181000087913,0.24591810000879133
ErMn6Si6,1.8060370577578624,1,False,0.0479838900540731,-0.4828753908529699,0.1113269035469345,-0.4828753908529699,ErMn6Si6,0.1113269035469345,0.23732089833562822,4.424465000840717e-05,0.23736514298563663
Sn6TbW6,2.288301253755089,2,False,0.2991706505237557,0.1837746296791876,3110.861878847589,0.1837746296791876,Sn6TbW6,3110.861878847589,-1.0,1.2363498010710419,0.23634980107104187
Co6NdPb6,1.248911723995021,1,False,0.3430213196858795,0.253374277915877,3101.1232351864496,0.253374277915877,Co6NdPb6,3101.1232351864496,-1.0,1.232479372031739,0.23247937203173907
DySn6Zr6,1.0002810734832697,1,False,0.1425641675382365,-0.4525587311706457,3086.3689755092164,-0.4525587311706457,DySn6Zr6,3086.3689755092164,-0.9999999995502157,1.226615586776299,0.22661558722608321
Ge6PrZr6,1.497175332943125,1,False,0.2999410730106696,-0.5316354075351069,3079.609286036574,-0.5316354075351069,Ge6PrZr6,3079.609286036574,-1.0,1.2239290834661938,0.22392908346619378
Fe6Ge6Yb,0.900946998096724,2,False,10.0,-0.2419789065998805,3059.1219357363884,-0.2419789065998805,Fe6Ge6Yb,3059.1219357363884,-1.0,1.2157867960697857,0.21578679606978568
Co6Pb6Yb,1.297819505375576,1,False,10.0,0.2326403120163712,3026.5717311847984,0.2326403120163712,Co6Pb6Yb,3026.5717311847984,-1.0,1.2028503686456635,0.20285036864566353
GdMn6Pb6,1.6740350485792468,33,True,0.3314125488858218,0.252650786468035,3016.214890505982,0.252650786468035,GdMn6Pb6,3016.214890505982,-1.0,1.198734249572668,0.19873424957266805
Ge6PmZr6,0.1847230340334922,1,False,0.26305244891096,-0.5100262390630224,2980.96034016806,-0.5100262390630224,Ge6PmZr6,2980.9603401680597,-1.0,1.1847230340334922,0.18472303403349222
Ge6TbW6,1.0464816085292898,2,False,0.1069782460417714,0.0072262872436757,2945.8366964467496,0.0072262872436757,Ge6TbW6,2945.8366964467496,-0.9999976977715679,1.1707638447094653,0.17076614693789738
EuGe6Zr6,1.4500380702056748,1,False,0.2998155087881282,-0.5158249045990201,2904.3305757802127,-0.5158249045990201,EuGe6Zr6,2904.3305757802127,-1.0,1.1542680676458068,0.1542680676458068
CeSn6Zr6,1.6261943772248753,3,False,0.1267728624546515,-0.4512894586434715,2882.648466426416,-0.4512894586434715,CeSn6Zr6,2882.6484664264153,-0.9999999800958944,1.1456509471723326,0.1456509670764382
LuMn6Pb6,3.5803680748461497,36,True,0.3254524976612176,0.291397520165627,2859.0122073100515,0.291397520165627,LuMn6Pb6,2859.0122073100515,-1.0,1.1362571889809834,0.13625718898098338
PmSn6Zr6,2.643898087947566,1,False,0.0951446183180982,-0.4550262858423486,2841.769091609014,-0.4550262858423486,PmSn6Zr6,2841.769091609014,-0.9999605935448665,1.1294042577043562,0.1294436641594896
PrSn6Zr6,1.975350737539011,2,False,0.1265654238391979,-0.4741396862122444,2812.554261786426,-0.4741396862122444,PrSn6Zr6,2812.554261786426,-0.9999999790798818,1.1177934082207843,0.11779342914090252
Ge6SmZr6,1.003557227329691,1,False,0.3122309251832956,-0.5256636242591111,2723.4344531734023,-0.5256636242591111,Ge6SmZr6,2723.4344531734023,-1.0,1.082374523698975,0.08237452369897502
Ge6PmW6,1.731093040315228,1,False,0.1432973277662791,0.0570107384613053,2716.5466916636847,0.0570107384613053,Ge6PmW6,2716.5466916636847,-0.9999999996227871,1.0796371207206341,0.07963712109784704
NdRu6Sn6,1.6475959193889422,1,False,0.0493370238718661,-0.2323813899708605,0.1709771206278116,-0.2323813899708605,NdRu6Sn6,0.17097712062781165,0.07938971124240816,6.79514351033169e-05,0.07945766267751148
ErGe6Mo6,1.3412784674583291,3,False,0.0545847694831872,-0.2056953066412909,1459.3146106070678,-0.2056953066412909,ErGe6Mo6,1459.3146106070678,-0.5006493638364868,0.5799753890688594,0.07932602523237253
Cr6ErSn6,1.5201733151427377,6,False,0.1220034355019564,0.0507112825804938,2712.66595494794,0.0507112825804938,Cr6ErSn6,2712.6659549479396,-0.999999937473625,1.0780947995719055,0.07809486209828043
Co6Pb6Pr,1.6475959193889422,1,False,0.3494722663971098,0.2548931716920431,2644.793318194004,0.2548931716920431,Co6Pb6Pr,2644.793318194004,-1.0,1.051120178320003,0.05112017832000304
CeGe6W6,0.9068109801006188,3,False,0.0901746511750643,-0.0037177899831693,2598.142651048561,-0.0037177899831693,CeGe6W6,2598.142651048561,-0.9998701114844104,1.0325798042078405,0.03270969272343005
CeRe6Si6,1.0010256718733674,1,False,0.1088231396154134,-0.2795658070101953,2580.4701699412235,-0.2795658070101953,CeRe6Si6,2580.4701699412235,-0.9999985213884708,1.0255562302426784,0.025557708854207606
EuSn6Zr6,1.0273883955281176,3,False,0.1379070089861619,-0.4574347565593294,2564.8752015458185,-0.4574347565593294,EuSn6Zr6,2564.8752015458185,-0.9999999986246189,1.0193583221309526,0.019358323506333708
GdSn6Zr6,2.4786872383236367,2,False,0.1176845617756263,-0.4640241274798259,2564.495332830217,-0.4640241274798259,GdSn6Zr6,2564.495332830217,-0.9999998237121618,1.0192073509116386,0.019207527199476826
EuPb6Ru6,0.0021626555329219,1,False,0.283642210492216,0.204426491175444,2521.608042320456,0.204426491175444,EuPb6Ru6,2521.6080423204558,-1.0,1.002162655532922,0.002162655532921942
Mn6Pb6U,3.1373215640467085,25,True,0.4357822943947088,0.4512291363429564,2516.166441044977,0.4512291363429564,Mn6Pb6U,2516.1664410449775,-1.0,1.0,0.0
Sn6TbZr6,2.4786872383236367,1,False,0.1342713621423615,-0.4633590370820002,2401.52821950542,-0.4633590370820002,Sn6TbZr6,2401.5282195054197,-0.9999999967086886,0.9544393329195076,-0.045560663789181
CeCr6Pb6,0.9702817359786192,45,True,0.4212701039543496,0.3861561019773555,2389.071108428345,0.3861561019773555,CeCr6Pb6,2389.071108428345,-1.0,0.9494885034060587,-0.050511496593941274
DyPb6Tc6,1.274884689296009,1,False,0.5320373025043891,0.4550604595216885,2329.767528096295,0.4550604595216885,DyPb6Tc6,2329.767528096295,-1.0,0.9259194821502865,-0.07408051784971348
EuSn6Tc6,-0.0778385568235346,16,False,0.0946305534369388,-0.0365669018998788,2320.1995039062685,-0.0365669018998788,EuSn6Tc6,2320.1995039062685,-0.9999554192289792,0.9221168624054445,-0.07783855682353469
Ge6SmW6,2.1265673852289013,4,False,0.1149485656056462,0.0107070867472294,2273.497112979626,0.0107070867472294,Ge6SmW6,2273.497112979626,-0.9999996600640892,0.9035559317115088,-0.09644372835258042
Mo6PmSn6,1.039468758860386,3,False,0.0517417251952562,-0.0488931250263577,250.3205520953777,-0.0488931250263577,Mo6PmSn6,250.32055209537774,-0.20601586238684455,0.09948489416758069,-0.10653096821926386
