name,e_form,e_above_hull,e_decomp,source
Cr6Si6Eu,-0.1957968545770715,0.1650698018964168,-0.3608666564734883,existing results
Cr6Si6Gd,-0.3126637105782121,0.0771280148414075,-0.3897917254196196,existing results
Cr6Si6Tb,-0.3208997732835942,0.0696907730907927,-0.3905905463743869,existing results
Cr6Si6Dy,-0.324557916051251,0.0681654406241188,-0.3927233566753699,existing results
Cr6Si6Ho,-0.328707177222314,0.0642030711488678,-0.3929102483711818,existing results
Cr6Si6Er,-0.3369822633745852,0.0541651296166802,-0.3911473929912655,existing results
Cr6Si6Tm,-0.3358361872080418,0.0571789935286539,-0.3930151807366958,existing results
Cr6Si6Yb,-0.2599197149845065,-0.2599197149845065,0.0,existing results
Cr6Si6Lu,-0.3424391108751533,0.0473777520966745,-0.3898168629718279,existing results
Cr6Si6Th,-0.2904688849630562,0.0976278143374342,-0.3880966993004904,examples cache
Cr6Si6Pa,-0.3195607882028945,0.0271244838730896,-0.3466852720759842,examples cache
Cr6Si6U,-0.2705903739438851,0.0476586239794466,-0.3182489979233317,examples cache
Cr6Si6Np,-0.202394710449256,0.0868823958183896,-0.2892771062676457,examples cache
Cr6Si6Pu,-0.2464782432925005,0.093155894899134,-0.3396341381916346,existing results
Cr6Ge6Ce,-0.175509170254181,0.0230201791828509,-0.1985293494370319,examples cache
Cr6Ge6Pr,-0.1441030089254258,0.0528584474119134,-0.1969614563373392,examples cache
Cr6Ge6Nd,-0.1477590832317693,0.049099800750001,-0.1968588839817703,examples cache
Cr6Ge6Pm,-0.121725569106385,0.0573950634859288,-0.1791206325923138,examples cache
Cr6Ge6Sm,-0.1584229292946807,0.038652592851076,-0.1970755221457567,examples cache
Cr6Ge6Eu,-0.0958828483058887,0.0765065637292855,-0.1723894120351742,examples cache
Cr6Ge6Gd,-0.1731672326131257,0.0002895021204452,-0.1734567347335709,existing results
Cr6Ge6Tb,-0.1783027992989015,0.014283202786534,-0.1925860020854356,existing results
Cr6Ge6Dy,-0.1779437134711481,0.012848706346254,-0.1907924198174022,existing results
Cr6Ge6Ho,-0.1824596494759316,0.0039264189430761,-0.1863860684190078,existing results
Cr6Ge6Er,-0.1848682307909213,-0.0064760718350014,-0.1783921589559198,existing results
Cr6Ge6Tm,-0.1837888047327556,0.0026359440396231,-0.1864247487723787,existing results
Cr6Ge6Yb,-0.1489153058445756,-0.1489153058445756,0.0,existing results
Cr6Ge6Lu,-0.1833439504793556,-0.0038982737048337,-0.1794456767745219,existing results
Cr6Ge6Th,-0.1583227093272807,0.0349215765837782,-0.1932442859110589,examples cache
Cr6Ge6Pa,-0.1457985737119582,0.053874780297645,-0.1996733540096032,examples cache
Cr6Ge6U,-0.1143917584693886,0.0360911557149051,-0.1504829141842937,examples cache
Cr6Ge6Np,-0.0195115791336753,0.0701976995192857,-0.089709278652961,examples cache
Cr6Ge6Pu,-0.0868242192913693,0.0331036797737734,-0.1199278990651427,examples cache
Cr6Sn6Ce,0.067035947592653,0.1710940985546878,-0.1040581509620348,examples cache
Cr6Sn6Pr,0.0637930514822193,0.1660435414460416,-0.1022504899638223,examples cache
Cr6Sn6Nd,0.0654264226191226,0.1672014608087741,-0.1017750381896515,examples cache
Cr6Sn6Pm,0.0843727148508599,0.1687208581312318,-0.0843481432803719,examples cache
Cr6Sn6Sm,0.0600350933912254,0.1532714815695637,-0.0932363881783382,examples cache
Cr6Sn6Eu,0.0958307417720509,0.1792316683646523,-0.0834009265926014,examples cache
Cr6Sn6Gd,0.049280681320151,0.139287077660875,-0.090006396340724,existing results
Cr6Sn6Tb,0.0461329820837225,0.1302979649561889,-0.0841649828724664,existing results
Cr6Sn6Dy,0.0541449762782049,0.13464268487341,-0.080497708595205,existing results
Cr6Sn6Ho,0.0512957753546262,0.1247841450047331,-0.0734883696501069,existing results
Cr6Sn6Er,0.0507112825804938,0.1220034355019564,-0.0712921529214626,existing results
Cr6Sn6Tm,0.0533677206762589,0.1235080099078997,-0.0701402892316408,existing results
Cr6Sn6Yb,0.0523223472123543,0.0523223472123543,0.0,existing results
Cr6Sn6Lu,0.0598920880732309,0.1176612428409851,-0.0577691547677542,existing results
Cr6Sn6Th,0.0746414643385155,0.1593332106076758,-0.0846917462691603,examples cache
Cr6Sn6Pa,0.1180515533457312,0.0644682105086047,0.0535833428371264,examples cache
Cr6Sn6U,0.1503040851073102,0.1316615447615358,0.0186425403457743,examples cache
Cr6Sn6Np,0.1985659384885718,0.1775210987724479,0.0210448397161238,examples cache
Cr6Sn6Pu,0.1905136146813263,0.1598202867519711,0.0306933279293551,examples cache
Cr6Pb6Ce,0.3861561019773555,0.4212701039543496,-0.0351140019769941,examples cache
Cr6Pb6Pr,0.3769926478344044,0.4313540745952215,-0.0543614267608171,examples cache
Cr6Pb6Nd,0.3827228590569251,0.432152232882678,-0.0494293738257529,examples cache
Cr6Pb6Pm,0.4089065815413404,0.3754418240522564,0.033464757489084,examples cache
Cr6Pb6Sm,0.3883217103131008,0.4311294860807497,-0.0428077757676489,examples cache
Cr6Pb6Eu,0.3866914394427546,0.4271603486745532,-0.0404689092317987,existing results
Cr6Pb6Gd,0.3843098653527521,0.4250911287272167,-0.0407812633744646,existing results
Cr6Pb6Tb,0.3880707628527423,0.4202036697868265,-0.0321329069340842,existing results
Cr6Pb6Dy,0.3964574781765796,0.4256377924150639,-0.0291803142384843,existing results
Cr6Pb6Ho,0.3974888603123798,0.4183277466460452,-0.0208388863336653,existing results
Cr6Pb6Er,0.4001849438896939,0.4160610618795086,-0.0158761179898147,existing results
Cr6Pb6Tm,0.3995683841587997,0.41224073206582,-0.0126723479070202,existing results
Cr6Pb6Yb,0.3630359578700458,0.3630359578700458,0.0,existing results
Cr6Pb6Lu,0.4094398099043471,0.4055142883566157,0.0039255215477314,existing results
Cr6Pb6Th,0.4203264828657587,0.4286795273303797,-0.008353044464621,examples cache
Cr6Pb6Pa,0.4756586703299632,0.4121575212832313,0.0635011490467318,examples cache
Cr6Pb6U,0.5790608979917992,0.5088551481524469,0.0702057498393522,examples cache
Cr6Pb6Np,0.5139671170226012,0.4439441396945131,0.070022977328088,examples cache
Cr6Pb6Pu,0.4777624824101215,0.4055663580679071,0.0721961243422143,examples cache
Mn6Si6Ce,-0.4618353874169412,0.0509113790480214,-0.5127467664649626,examples cache
Mn6Si6Pr,-0.4092939805413384,0.0906802770046073,-0.4999742575459457,examples cache
Mn6Si6Nd,-0.4253080129286476,0.0845055794689353,-0.509813592397583,examples cache
Mn6Si6Pm,-0.403773061799051,0.0371960216061806,-0.4409690834052316,examples cache
Mn6Si6Sm,-0.4429159686860767,0.0743203216104526,-0.5172362902965293,examples cache
Mn6Si6Eu,-0.367425096162644,0.0989277966620425,-0.4663528928246865,existing results
Mn6Si6Gd,-0.4642277547868299,0.0310502069839879,-0.4952779617708178,existing results
Mn6Si6Tb,-0.4689432982598643,0.0613863804572688,-0.5303296787171332,existing results
Mn6Si6Dy,-0.4762166997627173,0.0542743838556385,-0.5304910836183558,existing results
Mn6Si6Ho,-0.4822888304973389,0.047760875121507,-0.530049705618846,existing results
Mn6Si6Er,-0.4828753908529699,0.0479838900540731,-0.530859280907043,existing results
Mn6Si6Tm,-0.4877512407278219,0.0407485109454215,-0.5284997516732435,existing results
Mn6Si6Yb,-0.4240028580173917,-0.4240028580173917,0.0,existing results
Mn6Si6Lu,-0.4875153244444076,0.0376910873507096,-0.5252064117951173,existing results
Mn6Si6Th,-0.4444006136375341,0.0837032092722328,-0.528103822909767,examples cache
Mn6Si6Pa,-0.4687928274588185,-0.0222159245445018,-0.4465769029143166,examples cache
Mn6Si6U,-0.3849537079581925,0.0643416660207405,-0.449295373978933,examples cache
Mn6Si6Np,-0.3585781112457974,0.0737747984673209,-0.4323529097131183,examples cache
Mn6Si6Pu,-0.3384577596323427,0.0845103070474476,-0.4229680666797903,examples cache
Mn6Ge6Ce,-0.3108652168140224,-0.0522907564360619,-0.2585744603779605,examples cache
Mn6Ge6Pr,-0.281926409165142,-0.0198127860900532,-0.2621136230750887,examples cache
Mn6Ge6Nd,-0.2893725924811401,-0.0003092949398185,-0.2890632975413216,examples cache
Mn6Ge6Pm,-0.2680102352036012,-0.0853877283753911,-0.18262250682821,examples cache
Mn6Ge6Sm,-0.2991118712996701,-0.0004623792078494,-0.2986494920918207,examples cache
Mn6Ge6Eu,-0.2294156838819969,-0.0095693857698255,-0.2198462981121713,existing results
Mn6Ge6Gd,-0.3049936421487237,-0.0397221413034667,-0.2652715008452569,existing results
Mn6Ge6Tb,-0.3091205971025564,-0.0119323459492772,-0.2971882511532792,existing results
Mn6Ge6Dy,-0.3124219165763133,-0.0002916041042558,-0.3121303124720574,existing results
Mn6Ge6Ho,-0.3145534551801056,-0.0008175366498258,-0.3137359185302797,existing results
Mn6Ge6Er,-0.3103093070830934,-0.0002941084833779,-0.3100151985997155,existing results
Mn6Ge6Tm,-0.312613002980565,-0.0004045324113727,-0.3122084705691922,existing results
Mn6Ge6Yb,-0.2696818548692695,-0.2696818548692695,0.0,existing results
Mn6Ge6Lu,-0.3070871745150032,-0.0003751616736997,-0.3067120128413034,existing results
Mn6Ge6Th,-0.3012878170902586,-0.0299483695429114,-0.2713394475473471,examples cache
Mn6Ge6Pa,-0.2935172727755162,-0.0903420445300166,-0.2031752282454995,examples cache
Mn6Ge6U,-0.1943098661697659,-0.0361884499619526,-0.1581214162078132,examples cache
Mn6Ge6Np,-0.1558260385047877,-0.0626148856159304,-0.0932111528888572,examples cache
Mn6Ge6Pu,-0.1817821873931721,-0.0583524140921331,-0.1234297733010389,examples cache
Mn6Sn6Ce,-0.1173532689925287,0.0246853810128282,-0.1420386500053569,examples cache
Mn6Sn6Pr,-0.1115312943703143,0.0286996946368302,-0.1402309890071445,examples cache
Mn6Sn6Nd,-0.1159783701808528,0.0237771670521209,-0.1397555372329737,examples cache
Mn6Sn6Pm,-0.0973018208595857,0.0250268214641083,-0.122328642323694,examples cache
Mn6Sn6Sm,-0.121297860128962,0.0099190270926984,-0.1312168872216604,examples cache
Mn6Sn6Eu,-0.082753979313864,0.0386274463220594,-0.1213814256359235,existing results
Mn6Sn6Gd,-0.1243661636061797,0.0036207317778664,-0.1279868953840462,existing results
Mn6Sn6Tb,-0.1255055818413633,-0.0033600999255747,-0.1221454819157885,existing results
Mn6Sn6Dy,-0.1236550323723975,-0.0051768247338702,-0.1184782076385272,existing results
Mn6Sn6Ho,-0.1233182148814299,-0.0007384636171012,-0.1225797512643286,existing results
Mn6Sn6Er,-0.1197630667006268,-0.0006508445775134,-0.1191122221231134,existing results
Mn6Sn6Tm,-0.1181476089769109,-0.0008782602821617,-0.1172693486947491,existing results
Mn6Sn6Yb,-0.1183474776286415,-0.1183474776286415,0.0,existing results
Mn6Sn6Lu,-0.1088537168623789,-0.0007110616627086,-0.1081426551996702,existing results
Mn6Sn6Th,-0.1041638704245866,0.0185083748878958,-0.1226722453124824,examples cache
Mn6Sn6Pa,-0.0657355511805782,-0.0813383949743825,0.0156028437938043,examples cache
Mn6Sn6U,-0.016850733343867,0.0024872253536808,-0.0193379586975478,examples cache
Mn6Sn6Np,0.020223462744607,0.0371591220718053,-0.0169356593271983,examples cache
Mn6Sn6Pu,0.0360628277065805,0.0433499988205474,-0.0072871711139669,examples cache
Mn6Pb6Ce,0.2532268444487897,0.3263213454691059,-0.0730945010203162,examples cache
Mn6Pb6Pr,0.2373714432514388,0.3297133690555781,-0.0923419258041393,examples cache
Mn6Pb6Nd,0.2420534547413021,0.3294633276103772,-0.087409872869075,examples cache
Mn6Pb6Pm,0.2700999766344694,0.2746157181887075,-0.0045157415542381,examples cache
Mn6Pb6Sm,0.2496713179123413,0.3304595927233124,-0.080788274810971,examples cache
Mn6Pb6Eu,0.2423775797973829,0.3208269880725038,-0.0784494082751208,existing results
Mn6Pb6Gd,0.252650786468035,0.3314125488858218,-0.0787617624177868,existing results
Mn6Pb6Tb,0.2613110237143974,0.3314244296918038,-0.0701134059774064,existing results
Mn6Pb6Dy,0.2682151272611839,0.3353759405429904,-0.0671608132818064,existing results
Mn6Pb6Ho,0.271640389644315,0.3304597750213024,-0.0588193853769875,existing results
Mn6Pb6Er,0.2774746549377319,0.3313312719708688,-0.0538566170331369,existing results
Mn6Pb6Tm,0.2796877412317619,0.3303405881821042,-0.0506528469503423,existing results
Mn6Pb6Yb,0.2327442317892875,0.2327442317892875,0.0,existing results
Mn6Pb6Lu,0.291397520165627,0.3254524976612176,-0.0340549774955906,existing results
Mn6Pb6Th,0.2822421282259346,0.3285756717338777,-0.0463335435079431,examples cache
Mn6Pb6Pa,0.3368853296268657,0.311364679623456,0.0255206500034096,examples cache
Mn6Pb6U,0.4512291363429564,0.4357822943947088,0.0154468419482476,examples cache
Mn6Pb6Np,0.3903865606706358,0.3583440823858699,0.0320424782847659,examples cache
Mn6Pb6Pu,0.3776825716777108,0.3434669463788186,0.0342156252988921,examples cache
Fe6Si6Ce,-0.4634524726477976,0.0999016076419437,-0.5633540802897413,examples cache
Fe6Si6Pr,-0.4204647143293239,0.1210534013343706,-0.5415181156636946,examples cache
Fe6Si6Nd,-0.4356521460801861,0.1106675789216604,-0.5463197250018466,examples cache
Fe6Si6Pm,-0.4125249017249261,0.048364844690812,-0.4608897464157381,examples cache
Fe6Si6Sm,-0.4546605290522664,0.0993370189638488,-0.5539975480161153,existing results
Fe6Si6Eu,-0.3721663436735149,0.1228682232990125,-0.4950345669725274,existing results
Fe6Si6Gd,-0.4759899477177761,0.0838693539402523,-0.5598593016580284,existing results
Fe6Si6Tb,-0.4850187964609347,0.0795685950309412,-0.564587391491876,existing results
Fe6Si6Dy,-0.49103508618912,0.0734299078901049,-0.564464994079225,existing results
Fe6Si6Ho,-0.49521779511761,0.0715091995104755,-0.5667269946280855,existing results
Fe6Si6Er,-0.4986419357832382,0.0686613769116112,-0.5673033126948495,existing results
Fe6Si6Tm,-0.50367900212475,0.0624637681223986,-0.5661427702471487,existing results
Fe6Si6Yb,-0.4362414652430605,-0.4362414652430605,0.0,existing results
Fe6Si6Lu,-0.5032263293671279,0.0610587174449014,-0.5642850468120293,existing results
