compound_name,reward_raw,reward_normalized
Ce-Sn-Ir,3196.243225219632,0.3196243225219632
Ce-Sn-Mn,2249.737885507474,0.2249737885507474
Ce-Sn-Mo,3203.1027919902917,0.32031027919902916
Ce-Sn-Nb,2565.1303734012613,0.25651303734012615
Ce-Sn-Ni,2458.9354934749895,0.24589354934749894
Ce-Sn-Os,4980.456167755353,0.49804561677553527
Ce-Sn-Pd,2691.545057572305,0.2691545057572305
Ce-Sn-Pt,4258.067686560762,0.4258067686560762
Ce-Sn-Re,3334.3459162282275,0.33343459162282274
Ce-Sn-Rh,2883.091654987638,0.2883091654987638
Ce-Sn-Ru,3915.372291386699,0.3915372291386699
Ce-Sn-Ta,1272.7146997881866,0.12727146997881866
Ce-Sn-Tc,8886.233734328787,0.8886233734328787
Ce-Sn-Ti,4087.7757330539134,0.40877757330539133
Ce-Sn-V,2576.78551786017,0.257678551786017
Ce-Sn-W,3253.511902191489,0.3253511902191489
Ce-Sn-Zn,2564.0963156857124,0.2564096315685712
Ce-Sn-Zr,4006.929647502019,0.40069296475020194
Dy-Ge-Ag,4166.009901172586,0.4166009901172586
Dy-Ge-Au,3207.3672953318573,0.3207367295331857
Dy-Ge-Cd,3343.742935498448,0.33437429354984477
Dy-Ge-Co,3765.7053446955647,0.37657053446955646
Dy-Ge-Cr,1671.1678363671747,0.16711678363671748
Dy-Ge-Cu,3584.8392387123217,0.3584839238712322
Dy-Ge-Fe,2481.759094854824,0.2481759094854824
Dy-Ge-Hf,4132.35428114709,0.413235428114709
Dy-Ge-Hg,1422.455471411196,0.1422455471411196
Dy-Ge-Ir,6517.4771225272925,0.6517477122527292
Dy-Ge-Mn,3056.2789108114007,0.3056278910811401
Dy-Ge-Mo,10629.075212099813,1.0629075212099812
Dy-Ge-Nb,4060.3269861715407,0.4060326986171541
Dy-Ge-Ni,3894.771434256764,0.3894771434256764
Dy-Ge-Os,4170.844612932346,0.41708446129323457
Dy-Ge-Pd,3531.651430607153,0.35316514306071534
Dy-Ge-Pt,5678.528563399466,0.5678528563399466
Dy-Ge-Re,3724.253091264892,0.37242530912648925
Dy-Ge-Rh,2138.9863283055524,0.21389863283055524
Dy-Ge-Ru,2375.986252925742,0.2375986252925742
Dy-Ge-Ta,5107.717993718924,0.5107717993718924
Dy-Ge-Tc,3440.3822269497186,0.34403822269497186
Dy-Ge-Ti,8033.322406676082,0.8033322406676082
Dy-Ge-V,8934.953861143482,0.8934953861143482
Dy-Ge-W,4601.320571174411,0.46013205711744115
Dy-Ge-Zn,4573.983043625938,0.4573983043625938
Dy-Ge-Zr,3980.7564232641157,0.39807564232641157
Dy-Pb-Ag,2228.6026724776193,0.22286026724776192
Dy-Pb-Cd,4829.192911355977,0.48291929113559773
Dy-Pb-Co,3402.9084317495376,0.3402908431749538
Dy-Pb-Cr,2773.4982452779795,0.27734982452779794
Dy-Pb-Cu,6367.142866357913,0.6367142866357912
Dy-Pb-Fe,3692.543429352001,0.3692543429352001
Dy-Pb-Hf,1719.2444186895323,0.17192444186895323
Dy-Pb-Ir_valence,4391.605810434337,0.43916058104343375
Dy-Pb-Mn,2890.3670590439683,0.28903670590439684
Dy-Pb-Mo,3640.9146421209352,0.36409146421209354
Dy-Pb-Nb,3627.3632223297823,0.36273632223297825
Dy-Pb-Ni,4007.4759213467446,0.4007475921346745
Dy-Pb-Os,4691.942914377156,0.46919429143771557
Dy-Pb-Pd,2530.102424078704,0.2530102424078704
Dy-Pb-Re,3808.8777022808945,0.38088777022808945
Dy-Pb-Rh_valence,15086.452177224412,1.5086452177224412
Dy-Pb-Ru,5766.223303188462,0.5766223303188461
Dy-Pb-Ta,3878.2384095833368,0.38782384095833367
Dy-Pb-Tc,5120.890228298713,0.5120890228298712
Dy-Pb-Ti,6224.134127974554,0.6224134127974554
Dy-Pb-V,5264.3105515127445,0.5264310551512744
Dy-Pb-W,5497.1392446992295,0.549713924469923
Dy-Pb-Zn,4260.181014990506,0.4260181014990506
Dy-Pb-Zr,3733.9983464040224,0.3733998346404022
Dy-Si-Ag,3300.377653772108,0.3300377653772108
Dy-Si-Au,1226.01736497058,0.12260173649705801
Dy-Si-Cd,2711.5042551079805,0.27115042551079804
Dy-Si-Co,4415.079764133102,0.4415079764133102
Dy-Si-Cr,4342.449652501343,0.4342449652501343
Dy-Si-Cu,4449.844790669732,0.4449844790669732
Dy-Si-Fe,1583.4711141317155,0.15834711141317154
Dy-Si-Hf,3506.3324498821157,0.3506332449882116
Dy-Si-Hg,3410.5382428792827,0.3410538242879283
Dy-Si-Ir,4024.1978576437723,0.4024197857643772
Dy-Si-Mn,4912.272104421018,0.4912272104421018
Dy-Si-Mo,6939.411708829196,0.6939411708829196
Dy-Si-Nb,6095.143615995551,0.6095143615995551
Dy-Si-Ni,4406.894499737771,0.4406894499737771
Dy-Si-Os,6593.02059396086,0.659302059396086
Dy-Si-Pd,3416.0529732196164,0.34160529732196165
Dy-Si-Pt,3971.24299638532,0.397124299638532
Dy-Si-Re,11576.98690062701,1.1576986900627009
Dy-Si-Rh,2532.770974452829,0.2532770974452829
Dy-Si-Ru,1837.2842577649642,0.18372842577649642
Dy-Si-Ta,3800.7552361982866,0.38007552361982866
Dy-Si-Tc,2107.311445043526,0.2107311445043526
Dy-Si-Ti,2550.933431724224,0.25509334317242244
Dy-Si-V,2852.099799402952,0.28520997994029523
Dy-Si-W,5247.344928108718,0.5247344928108718
Dy-Si-Zn,5239.194893223215,0.5239194893223216
Dy-Si-Zr_valence,2362.810372158612,0.23628103721586122
Dy-Sn-Ag,4886.847802658315,0.4886847802658315
Dy-Sn-Au_valence,3110.2394857405284,0.31102394857405286
Dy-Sn-Cd,4331.456937451114,0.43314569374511136
Dy-Sn-Co,2566.243514376434,0.2566243514376434
Dy-Sn-Cr,1705.7561754860428,0.17057561754860429
Dy-Sn-Cu,4247.760093794126,0.4247760093794126
Dy-Sn-Fe,3425.7634433427315,0.34257634433427314
Dy-Sn-Hf,4052.594054211644,0.4052594054211644
Dy-Sn-Hg_valence,1433.2066689877126,0.14332066689877127
Dy-Sn-Ir,5477.971185850476,0.5477971185850476
Dy-Sn-Mn,2329.6728463855284,0.23296728463855285
Dy-Sn-Mo,6288.696947179063,0.6288696947179062
Dy-Sn-Nb,3946.245248274548,0.3946245248274548
Dy-Sn-Ni,3967.5659771491732,0.39675659771491734
Dy-Sn-Os,6397.619297983121,0.6397619297983121
Dy-Sn-Pd,2276.220713607371,0.22762207136073712
Dy-Sn-Pt,7558.322109429051,0.7558322109429051
Dy-Sn-Re,3971.4502660460485,0.3971450266046048
Dy-Sn-Rh,2140.531029103218,0.21405310291032179
Dy-Sn-Ru,2966.424687214756,0.2966424687214756
Dy-Sn-Ta,8840.221368729388,0.8840221368729387
Dy-Sn-Tc,6648.491406373572,0.6648491406373572
Dy-Sn-Ti,6232.668597292532,0.6232668597292531
Dy-Sn-V,1943.6326687969915,0.19436326687969915
Dy-Sn-W,4731.434051371659,0.4731434051371659
Dy-Sn-Zn,3137.1642793313986,0.31371642793313986
Dy-Sn-Zr,4020.197021488978,0.4020197021488978
Er-Ge-Ag,3374.6998150012905,0.3374699815001291
Er-Ge-Au,2909.475938180876,0.2909475938180876
Er-Ge-Cd,3061.8903506834395,0.30618903506834394
Er-Ge-Co,3274.4840413135166,0.3274484041313517
Er-Ge-Cr_valence,1967.6078314531048,0.19676078314531048
Er-Ge-Cu,4981.295359890685,0.4981295359890685
Er-Ge-Fe,3783.3878006797327,0.3783387800679733
Er-Ge-Hf,6684.884571654262,0.6684884571654262
Er-Ge-Hg,3054.521424494738,0.3054521424494738
Er-Ge-Ir,5531.619404370752,0.5531619404370752
Er-Ge-Mn,3719.271390501882,0.3719271390501882
Er-Ge-Mo,2844.1359751858217,0.2844135975185822
Er-Ge-Nb,4815.676743472004,0.48156767434720044
Er-Ge-Ni,5103.777653880867,0.5103777653880867
Er-Ge-Os,3118.2335517901815,0.31182335517901816
Er-Ge-Pd,4138.249880235052,0.4138249880235052
Er-Ge-Pt,4270.448370498925,0.42704483704989255
Er-Ge-Re,5352.549092188264,0.5352549092188263
Er-Ge-Rh,3640.323522172883,0.3640323522172883
Er-Ge-Ru,1802.3132745830799,0.180231327458308
Er-Ge-Ta,4906.289171308412,0.49062891713084117
Er-Ge-Tc,2205.338177994823,0.2205338177994823
Er-Ge-Ti,4718.197571809876,0.47181975718098756
Er-Ge-V,2035.3353593322959,0.2035335359332296
Er-Ge-W,3287.0327003158336,0.32870327003158334
Er-Ge-Zn,2736.8118641451456,0.27368118641451455
Er-Ge-Zr,3939.445199012798,0.3939445199012798
Er-Pb-Ag,4784.445330208162,0.4784445330208162
Er-Pb-Au_valence,1572.9052981620503,0.15729052981620503
Er-Pb-Cd,3681.220959151473,0.3681220959151473
Er-Pb-Co,5138.144218636601,0.5138144218636601
Er-Pb-Cr,3532.9091579657056,0.35329091579657057
Er-Pb-Cu,3315.555476773935,0.3315555476773935
Er-Pb-Fe,3036.2079172701224,0.30362079172701223
Er-Pb-Hf,2916.0264579809955,0.2916026457980995
Er-Pb-Hg_valence,2524.192562850475,0.2524192562850475
Er-Pb-Ir,4235.592577863962,0.4235592577863962
Er-Pb-Mn,3707.6870049357776,0.37076870049357774
Er-Pb-Mo,5132.629877956404,0.5132629877956404
Er-Pb-Nb,3451.0993467531675,0.34510993467531675
Er-Pb-Ni,3877.5848276149986,0.3877584827614999
Er-Pb-Os,3376.5530354321068,0.33765530354321066
Er-Pb-Pd,2638.660190748736,0.2638660190748736
Er-Pb-Pt_valence,2296.1539995899225,0.22961539995899224
Er-Pb-Re,5947.254653495323,0.5947254653495323
Er-Pb-Rh,2549.418841879751,0.25494188418797514
Er-Pb-Ru,3513.952064640187,0.35139520646401873
Er-Pb-Ta,4227.8609169140045,0.42278609169140047
Er-Pb-Tc,3744.40068636627,0.374440068636627
Er-Pb-Ti,2528.26412158834,0.252826412158834
Er-Pb-V,2031.1661382967645,0.20311661382967644
Er-Pb-W,3799.935042480181,0.3799935042480181
Er-Pb-Zn,7545.664153458405,0.7545664153458405
Er-Pb-Zr,3452.6511734252344,0.34526511734252346
Er-Si-Ag,2746.0634473759565,0.27460634473759565
Er-Si-Au,1281.691016018176,0.1281691016018176
Er-Si-Cd,8704.469150716417,0.8704469150716417
Er-Si-Co,6108.766068699673,0.6108766068699674
Er-Si-Cr,5335.956669429519,0.5335956669429519
Er-Si-Cu,4153.821564263588,0.4153821564263588
Er-Si-Fe,1608.4421994897216,0.16084421994897216
Er-Si-Hf,4386.958230483592,0.4386958230483592
Er-Si-Hg,4027.2278492939954,0.40272278492939956
Er-Si-Ir,4791.337961790198,0.47913379617901986
Er-Si-Mn,5007.191577982024,0.5007191577982024
Er-Si-Mo,2527.9802054625216,0.25279802054625217
Er-Si-Nb,7355.186507843686,0.7355186507843686
Er-Si-Ni,4041.885835175339,0.4041885835175339
Er-Si-Os,6838.824708753279,0.6838824708753279
Er-Si-Pd,3606.160061663147,0.36061600616631473
Er-Si-Pt,3498.03115355994,0.349803115355994
Er-Si-Re,5221.674363400703,0.5221674363400703
Er-Si-Rh,3319.3040909983283,0.33193040909983285
Er-Si-Ru,2586.8163664491076,0.2586816366449108
Er-Si-Ta,3361.432978988056,0.33614329789880565
Er-Si-Tc,1712.8837412098885,0.17128837412098885
Er-Si-Ti,2450.5327310360067,0.24505327310360067
Er-Si-V,3614.950483051182,0.3614950483051182
Er-Si-W,5725.148280749119,0.5725148280749119
Er-Si-Zn_valence,2214.0130052786963,0.22140130052786963
Er-Si-Zr,9432.046989887082,0.9432046989887082
Er-Sn-Ag,3215.768574010973,0.3215768574010973
Er-Sn-Au,7273.692591776317,0.7273692591776317
Er-Sn-Cd,4072.8408996518783,0.40728408996518783
Er-Sn-Co,3329.488395560151,0.33294883955601506
Er-Sn-Cr,3994.0030171899425,0.39940030171899427
Er-Sn-Cu,4477.710105866483,0.4477710105866483
Er-Sn-Fe,5318.015831601748,0.5318015831601748
Er-Sn-Hf,3117.950950790648,0.31179509507906483
Er-Sn-Hg,1415.648274881464,0.1415648274881464
Er-Sn-Ir,5909.974709662826,0.5909974709662826
Er-Sn-Mn,2248.3512612358636,0.22483512612358636
Er-Sn-Mo,4097.09096072094,0.40970909607209394
Er-Sn-Nb,5503.611085197627,0.5503611085197627
Er-Sn-Ni,4219.218179210675,0.4219218179210675
Er-Sn-Os,12858.43673354426,1.285843673354426
Er-Sn-Pd,6257.12780506941,0.625712780506941
Er-Sn-Pt,3612.5375959577073,0.3612537595957707
Er-Sn-Re,3602.3807277740843,0.36023807277740844
Er-Sn-Rh,2074.603736357575,0.2074603736357575
Er-Sn-Ru,2314.5628525553766,0.23145628525553766
Er-Sn-Ta,3397.110489589994,0.3397110489589994
Er-Sn-Tc,5275.612505427227,0.5275612505427227
Er-Sn-Ti,1576.5594383204318,0.15765594383204318
Er-Sn-V,1921.5320403507872,0.1921532040350787
Er-Sn-W,3626.9302554000155,0.36269302554000155
Er-Sn-Zn,4885.258520203402,0.48852585202034027
Er-Sn-Zr,3281.3954160221783,0.3281395416022178
Eu-Ge-Ag,4015.717902824451,0.4015717902824451
Eu-Ge-Au,8370.974446369613,0.8370974446369613
Eu-Ge-Cd,5095.055713293143,0.5095055713293143
Eu-Ge-Co,6007.338976593204,0.6007338976593204
Eu-Ge-Cr,1960.1728545790193,0.19601728545790192
Eu-Ge-Cu,5592.672390448272,0.5592672390448272
Eu-Ge-Fe,2667.9075670732414,0.26679075670732416
Eu-Ge-Hf,1419.6383143075273,0.14196383143075272
Eu-Ge-Hg,3420.7304201230295,0.34207304201230293
Eu-Ge-Ir,6521.8684676303565,0.6521868467630356
Eu-Ge-Mn,3224.4784391126186,0.32244784391126186
Eu-Ge-Mo,7912.748452923861,0.7912748452923861
Eu-Ge-Nb,5416.75058350985,0.541675058350985
Eu-Ge-Ni,5538.028460198528,0.5538028460198527
Eu-Ge-Os,6683.266445388186,0.6683266445388186
Eu-Ge-Pd,2025.1376732679205,0.20251376732679205
Eu-Ge-Pt,8113.081651251352,0.8113081651251352
Eu-Ge-Re,5904.914303971415,0.5904914303971416
Eu-Ge-Rh,2550.1042725672983,0.25501042725672984
Eu-Ge-Ru,3071.465188371028,0.3071465188371028
Eu-Ge-Ta,5616.687109334495,0.5616687109334495
Eu-Ge-Tc,8567.629576975174,0.8567629576975174
Eu-Ge-Ti,6410.855427766041,0.6410855427766041
Eu-Ge-V,9948.22719684048,0.994822719684048
Eu-Ge-W,5221.363045974431,0.5221363045974431
Eu-Ge-Zn,7097.801330223137,0.7097801330223137
Eu-Ge-Zr,2935.5970384220914,0.29355970384220914
Eu-Pb-Ag,2935.742891716822,0.2935742891716822
Eu-Pb-Au,6937.213060230485,0.6937213060230485
Eu-Pb-Cd,2442.6222832580174,0.24426222832580174
Eu-Pb-Co,2833.9192732587635,0.28339192732587637
Eu-Pb-Cr,2619.5734448404187,0.26195734448404184
Eu-Pb-Cu,6543.609237943208,0.6543609237943209
Eu-Pb-Fe,3101.099793158489,0.3101099793158489
Eu-Pb-Hf,4158.402583522236,0.41584025835222355
Eu-Pb-Hg,9171.13906209321,0.9171139062093211
Eu-Pb-Ir,6244.9900319061835,0.6244990031906184
Eu-Pb-Mn,2202.3766049259034,0.22023766049259033
Eu-Pb-Mo,3208.4092357050768,0.3208409235705077
Eu-Pb-Nb,5704.804442504414,0.5704804442504413
Eu-Pb-Ni,3000.958378774994,0.3000958378774994
Eu-Pb-Os,5581.312651299423,0.5581312651299423
Eu-Pb-Pd,3157.2160003305157,0.31572160003305155
Eu-Pb-Pt,5587.569964048581,0.5587569964048581
Eu-Pb-Re,6230.675679183784,0.6230675679183785
Eu-Pb-Rh,9806.6729215796,0.98066729215796
Eu-Pb-Ru,7426.819809545704,0.7426819809545704
Eu-Pb-Ta,5036.307484920288,0.5036307484920287
Eu-Pb-Tc,6643.6417873393275,0.6643641787339327
Eu-Pb-Ti,7335.777059788671,0.7335777059788671
Eu-Pb-V,7330.563105036581,0.733056310503658
Eu-Pb-W,1357.3899762498668,0.13573899762498667
Eu-Pb-Zn,6372.842767459558,0.6372842767459558
Eu-Pb-Zr,3462.0893808611186,0.34620893808611186
Eu-Si-Ag,3381.1794428260455,0.33811794428260455
Eu-Si-Au,4639.509070189218,0.4639509070189218
Eu-Si-Cd,3716.941670687652,0.3716941670687652
Eu-Si-Co,7994.358695826097,0.7994358695826097
Eu-Si-Cr,4802.605084482417,0.4802605084482417
Eu-Si-Cu,6666.185825694371,0.6666185825694371
Eu-Si-Fe,1493.239270648581,0.1493239270648581
Eu-Si-Hf,5336.221775323269,0.5336221775323269
Eu-Si-Hg,3206.425248535234,0.3206425248535234
Eu-Si-Ir,9770.135039824938,0.9770135039824938
Eu-Si-Mn,5008.852984141534,0.5008852984141534
Eu-Si-Mo,9036.241902287236,0.9036241902287236
Eu-Si-Nb,8866.965619659288,0.8866965619659288
Eu-Si-Ni,7764.98692322524,0.776498692322524
Eu-Si-Os,6835.672473767633,0.6835672473767633
Eu-Si-Pd,3135.6136889469913,0.3135613688946991
Eu-Si-Pt,9352.506324227632,0.9352506324227632
Eu-Si-Re,6176.082076062684,0.6176082076062683
Eu-Si-Rh,2020.0918668542,0.20200918668541998
Eu-Si-Ru,2359.044230287616,0.23590442302876158
Eu-Si-Ta,3750.9572764666427,0.37509572764666427
Eu-Si-Tc,2684.6759031666916,0.26846759031666917
Eu-Si-Ti,3040.938503773043,0.3040938503773043
Eu-Si-V,2663.9864952103385,0.26639864952103387
Eu-Si-W,2670.4052892640566,0.2670405289264057
Eu-Si-Zn,6489.3792004650295,0.648937920046503
Eu-Si-Zr,5465.830954005201,0.5465830954005202
Eu-Sn-Ag,1860.8814339949686,0.18608814339949686
Eu-Sn-Au,8357.227213076523,0.8357227213076523
Eu-Sn-Cd,4828.489084835032,0.48284890848350326
Eu-Sn-Co,2707.3407161755927,0.27073407161755925
Eu-Sn-Cr,1711.9253359846707,0.17119253359846706
Eu-Sn-Cu,5257.149137214373,0.5257149137214373
Eu-Sn-Fe,3417.1770122764633,0.34171770122764633
Eu-Sn-Hf,3132.347757127643,0.3132347757127643
Eu-Sn-Hg,8481.447663027451,0.8481447663027452
Eu-Sn-Ir,6801.705940774402,0.6801705940774402
Eu-Sn-Mn,2184.442500301935,0.21844425003019352
Eu-Sn-Mo,6003.126349000691,0.6003126349000691
Eu-Sn-Nb,3008.6071527893687,0.3008607152789369
Eu-Sn-Ni,5439.13412843263,0.543913412843263
Eu-Sn-Os,6910.467778883456,0.6910467778883456
Eu-Sn-Pd,2262.8295414499216,0.22628295414499217
Eu-Sn-Pt,8324.001312025384,0.8324001312025384
Eu-Sn-Re,6521.072484901269,0.6521072484901269
Eu-Sn-Rh,2690.6424195395566,0.2690642419539557
Eu-Sn-Ru,9386.626793902067,0.9386626793902068
Eu-Sn-Ta,1497.8039841472269,0.14978039841472268
Eu-Sn-Tc,9544.852691208685,0.9544852691208685
Eu-Sn-Ti,7348.412091033363,0.7348412091033363
Eu-Sn-V,2677.756252538627,0.2677756252538627
Eu-Sn-W,6795.026599063758,0.6795026599063758
Eu-Sn-Zn,5741.732418830511,0.5741732418830511
Eu-Sn-Zr,3114.2542686245697,0.31142542686245694
Gd-Ge-Ag,4885.634776972315,0.4885634776972315
Gd-Ge-Au,3018.618267911962,0.3018618267911962
Gd-Ge-Cd,3591.5490537700575,0.35915490537700573
Gd-Ge-Co,4589.746583546259,0.4589746583546259
Gd-Ge-Cr,3250.2578685192952,0.3250257868519295
Gd-Ge-Cu,4629.144426953568,0.46291444269535675
Gd-Ge-Fe,4640.607272313277,0.46406072723132763
Gd-Ge-Hf,4763.045237585351,0.4763045237585351
Gd-Ge-Hg,1361.4887179841658,0.1361488717984166
Gd-Ge-Ir,6752.028280054174,0.6752028280054173
Gd-Ge-Mn,2757.5874178941763,0.2757587417894176
Gd-Ge-Mo,5978.973580702105,0.5978973580702105
Gd-Ge-Nb,5057.555208919368,0.5057555208919368
Gd-Ge-Ni,4070.349658396194,0.4070349658396194
Gd-Ge-Os,6402.92533407049,0.640292533407049
Gd-Ge-Pd,3587.4800691236137,0.35874800691236136
Gd-Ge-Pt,4005.5160127954423,0.40055160127954426
Gd-Ge-Re,4190.865549935021,0.41908655499350206
Gd-Ge-Rh,1982.6810868331247,0.19826810868331246
Gd-Ge-Ru,2299.923062543583,0.2299923062543583
Gd-Ge-Ta,4581.705639874352,0.45817056398743516
Gd-Ge-Tc,2909.081278328033,0.2909081278328033
Gd-Ge-Ti,6088.275642850774,0.6088275642850773
Gd-Ge-V,2028.0488169110884,0.20280488169110883
Gd-Ge-W,3940.0505255125804,0.39400505255125806
Gd-Ge-Zn,5672.545992221899,0.5672545992221899
Gd-Ge-Zr,5677.750839080711,0.5677750839080711
Gd-Pb-Ag,2204.4393843073085,0.22044393843073085
Gd-Pb-Cd,4225.053534881397,0.4225053534881397
Gd-Pb-Co,4308.866105770735,0.4308866105770735
Gd-Pb-Cr,3147.201127985459,0.3147201127985459
Gd-Pb-Cu,4460.966290559265,0.4460966290559265
Gd-Pb-Fe,2773.7605864526727,0.27737605864526726
Gd-Pb-Hf,1413.4962457102627,0.14134962457102626
Gd-Pb-Ir,5848.208627024997,0.5848208627024998
Gd-Pb-Mn,3251.553918600117,0.3251553918600117
Gd-Pb-Mo,7086.65267449844,0.708665267449844
Gd-Pb-Nb,2870.489116133468,0.28704891161334684
Gd-Pb-Ni,4675.269381643439,0.46752693816434393
Gd-Pb-Os,4481.41269190421,0.448141269190421
Gd-Pb-Pd,2448.9007197750193,0.24489007197750193
Gd-Pb-Re,4595.764881809158,0.45957648818091584
Gd-Pb-Rh_valence,2603.09656083748,0.260309656083748
Gd-Pb-Ru,6674.322368919481,0.6674322368919481
Gd-Pb-Ta,4163.901839825598,0.4163901839825598
Gd-Pb-Tc,8571.298580689925,0.8571298580689926
Gd-Pb-Ti,5454.633242812267,0.5454633242812267
Gd-Pb-V,2541.5067341998033,0.2541506734199803
Gd-Pb-W,6305.572592282018,0.6305572592282018
Gd-Pb-Zn,4404.1117392750075,0.44041117392750073
Gd-Pb-Zr,4591.673843013231,0.4591673843013231
Gd-Si-Ag,3465.1697174807778,0.3465169717480778
Gd-Si-Au,2117.8924693687245,0.21178924693687246
Gd-Si-Cd,2848.8356301098443,0.28488356301098444
Gd-Si-Co,8154.853986440825,0.8154853986440825
Gd-Si-Cr,4625.0842171299855,0.46250842171299855
Gd-Si-Cu,5292.638322604667,0.5292638322604667
Gd-Si-Fe,1508.1527813791402,0.150815278137914
