rank,name,e_above_hull,r_DOS,reward
351,Tc6Ge6Ho,-0.1711475183162983,569.1954728292961,569.1954728292961
352,Zr6Pb6Gd,-0.1025632756065878,564.2688488873797,564.2688488873796
353,Nb6Sn6Tb,-0.005386649799898,546.0210960884901,546.0192542533498
354,Nb6Sn6Pr,0.023744163483955,514.4183593907627,512.535199375861
355,Tc6Si6Yb,-0.4748128089864335,511.9648086612185,511.9648086612185
356,Hg6Sn6Yb,0.0165286130329216,511.2711381160499,510.9394002282117
357,Cr6Ge6Ce,0.0230201791828509,508.58261905911775,507.01731859982857
358,Co6Ge6Yb,-0.3255040220583811,505.52283180767506,505.52283180767506
359,V6Ge6Er,-0.0385805759017308,497.55730546410484,497.5573048819214
360,Cr6Ge6Tb,0.014283202786534,489.7866887158644,489.60126347516285
361,Ru6Ge6Gd,-0.0621314574077618,489.18690292387777,489.1869029218688
362,Ni6Sn6U,0.0392028474507217,560.1081839364167,482.0298160113542
363,Cr6Ge6Dy,0.012848706346254,481.50140869190943,481.3722079974885
364,Ti6Ge6Yb,-0.4839504078335433,480.04241247079403,480.04241247079403
365,Tc6Ge6Yb,-0.2268472479774229,479.92521593900005,479.92521593900005
366,Nb6Sn6Pm,0.0313488221498468,484.59737187617986,473.6961871258939
367,Cr6Ge6Tm,0.0026359440396231,462.2409888794137,462.23029572418653
368,Ru6Si6Pm,0.0404722306075798,556.3405150005217,453.71413049111703
369,Rh6Ge6Pm,-0.0695311943345236,451.71086164909633,451.7108616487822
370,Tc6Si6Ho,-0.0272000401208465,444.41504071273124,444.41503272899104
371,Cr6Ge6Sm,0.038652592851076,505.72339628659347,443.4102802822332
372,Mo6Sn6Tb,0.0111668890280368,441.86837497975256,441.7891827444299
373,Tc6Si6Er,-0.0276566840095894,432.78372484858994,432.78371788084456
374,Tc6Si6Tm,-0.0192394540539441,431.6114398911043,431.61138750117186
375,Tc6Si6Lu,-0.0119718501774523,426.1836086025609,426.1833126250105
376,Ni6Sn6Sm,0.0472351782903836,1330.1297410974162,425.79850737038936
377,Ag6Sn6Sm,0.0477238235637001,1480.7755683418204,394.6937302890198
378,W6Si6Yb,-0.0496411091339614,388.8166124238235,388.8166123918261
379,Os6Si6Pm,-0.1286755134332561,384.3021548669246,384.3021548669246
380,Os6Si6Sm,0.0012589732598475,369.8734994503747,369.867350946474
381,Rh6Si6Eu,0.0309556069742356,368.084991830801,360.54283084274323
382,Zr6Pb6Ho,-0.11165856951957,331.6531089724091,331.6531089724091
383,Rh6Pb6Gd,0.0491115411483908,3074.132848784251,326.51266969417384
384,Co6Ge6Tm,0.011582973670889,324.9293489001973,324.864999675483
385,Cr6Si6U,0.0476586239794466,1113.6035131318285,304.90251262249257
386,Co6Ge6Lu,0.0077617948532387,302.6573195602616,302.633361738651
387,Tc6Si6Tb,-0.0299296120985074,299.96558072622946,299.9655779273516
388,V6Si6Yb,-0.3466416339413652,292.5940947813848,292.5940947813848
389,Ni6Ge6Er,0.0214610678283285,282.5820074887578,281.983482695895
390,Pt6Si6Yb,-0.6394408640769073,274.3069143864031,274.3069143864031
391,Rh6Si6Pm,-0.0173038043355991,269.46980970309437,269.46975765329387
392,Zr6Si6Yb,-0.4170057547911679,265.23927004143405,265.23927004143405
393,Zr6Sn6Yb,-0.4390269729887421,265.21819306593267,265.21819306593267
394,Mo6Sn6Sm,0.0304960808741072,268.5417158435996,263.6085286256908
395,Co6Ge6Ho,0.0151739442770741,254.0763320747957,253.9572218406253
396,Co6Sn6Lu,0.0046221297797744,252.33517376514865,252.3257714755461
397,Ir6Si6Pm,-0.0588269693904927,242.05777731742683,242.05777731522977
398,Mo6Sn6Pr,0.0390859972398038,266.93312955406464,230.6821438540693
399,Pd6Sn6Gd,0.0481434208427947,833.7565973630792,182.73874957255936
400,Ag6Sn6Pm,0.0491793177176205,1838.522416504206,180.47804343418704
401,Mo6Sn6Ce,0.0432727726148033,266.3687815293835,177.95565593820123
402,Mo6Sn6Nd,0.0407604814882068,194.3717294862792,156.20049170604358
403,Tc6Ge6Tb,-0.1699347858146314,151.31576968616977,151.31576968616977
404,Fe6Si6Pm,0.048364844690812,756.8425142293111,146.62958717912957
405,Pt6Sn6Yb,-0.542538975242494,119.70945731160639,119.70945731160639
406,Re6Ge6Gd,0.0041125375849674,119.45207177266963,119.44813323221446
407,Re6Ge6Dy,0.0168485978279601,118.71834918269985,118.63517230148068
408,Tc6Si6Ce,-0.0424368607232508,118.46524801287799,118.46524795794105
409,Re6Ge6Er,0.0096625457162753,116.10687538387228,116.09237228879651
410,Os6Si6Yb,-0.4734173911047671,111.35584689109905,111.35584689109905
411,Tc6Si6Nd,-0.0117761169522671,110.0627618364653,110.06268172331042
412,Tc6Si6Sm,-0.0139908112515537,107.31529905772831,107.31525314997383
413,Tc6Si6Pm,-0.0309609785935064,106.43504975353795,106.43504897818907
414,V6Ge6Yb,-0.3458838706561817,87.8608960275848,87.8608960275848
415,Re6Ge6Lu,0.0276496875891862,78.98189514846393,78.24578831062101
416,Pd6Sn6Sm,0.0494017445845001,986.4410103312921,70.69582987208537
417,Os6Si6Nd,0.0058496266159797,61.18101572247555,61.17795508024
418,Cr6Ge6Nd,0.049099800750001,510.88291266840736,54.97390276114214
419,Tc6Si6Eu,0.0242815327063408,48.08762055313736,47.8874016865549
420,Tc6Si6Pr,-0.0081471422520955,43.337945720751264,43.33787035361478
421,Pd6Sn6Tb,0.0496110215461313,909.7996830969456,42.43628157476384
422,Tc6Ge6Sm,-0.1497755006649256,40.73404225139928,40.73404225139928
423,V6Ge6Pm,-0.0094086056468497,39.05263438173641,39.052584207479896
424,V6Ge6Ce,-0.0219938648601297,37.70309947555156,37.70309711269228
425,Ir6Sn6Yb,-0.3373820435198437,37.45970483702501,37.45970483702501
426,Os6Si6Pr,0.0132847712152354,35.31417844575064,35.30365734206608
427,Os6Si6Ce,-0.0069783658993785,34.706553289655304,34.706473389539966
428,V6Ge6Pr,0.0146012208854304,28.943956199997537,28.93212958423518
429,Ag6Sn6Tb,0.0498638104351845,1648.9454551709432,26.945900763749314
430,V6Ge6Nd,0.0084205641648333,24.363037582335043,24.360778726019042
431,Rh6Pb6Eu,-0.0176269624160153,22.550708322116957,22.5507042913642
432,Os6Ge6Lu,-0.0021188283946932,20.821463741411335,20.821309869641205
433,Zr6Pb6Tm,-0.1161037623422408,19.4304365613687,19.4304365613687
434,V6Ge6Sm,0.0061857812794877,19.017629768909224,19.016598459482196
435,Os6Si6Eu,-0.0805694297296991,14.001880841754183,14.001880841753493
436,V6Ge6Tb,-0.0219582947118758,13.509865315057235,13.509864461133029
437,Ir6Ge6Ce,0.0459908088290292,29.112302288290145,13.016881352360189
438,V6Ge6Dy,-0.0212406052829096,12.485027087807792,12.48502615032556
439,Nb6Sn6Yb,-0.1889831741034632,11.657826039575685,11.657826039575685
440,Cu6Ge6Gd,0.032530347868998,11.193430939488426,10.860304944112492
441,Cd6Pb6Tb,0.0498685679667539,615.285389139756,9.70338060448028
442,V6Ge6Tm,-0.0327771505564818,7.704471774393898,7.704471738098252
443,Tc6Ge6Pm,-0.1465731066246223,7.546427363329316,7.546427363329316
444,Tc6Ge6Nd,-0.14548176759912,7.090940945971102,7.090940945971102
445,Ta6Sn6Ho,0.0437848268776405,9.985218792979493,6.317139329698513
446,Ni6Si6Pm,-0.0397306209885136,5.537669198235992,5.537669193319291
447,Re6Ge6Yb,-0.0420556768894471,5.387150917124252,5.387150914386692
448,Ir6Ge6Pm,-0.1045798504887058,5.093689114599529,5.0936891145995284
449,Ni6Si6Yb,-0.5609245094203984,4.878608572741992,4.878608572741992
450,Ir6Ge6Sm,0.0354630690221951,5.129361210190155,4.825387405343695
451,Tc6Ge6Pr,-0.1446638720858544,4.328681616316091,4.328681616316091
452,Rh6Pb6Nd,0.0235916746961965,4.095447778446905,4.080993157262666
453,Rh6Pb6Pr,0.0202920502759111,3.8445088233812683,3.8383564378143364
454,Rh6Pb6Sm,0.0388456527789673,3.8500029448783097,3.3545719074530203
455,Os6Si6Tb,-0.0119531263857858,2.9239385115818486,2.9239364718087613
456,Tc6Ge6Ce,-0.1726695533101188,2.580761147290734,2.580761147290734
457,Ir6Si6Gd,-0.0411549308999112,2.1419858807622862,2.141985879411127
458,Rh6Pb6Pm,0.0425678643959695,2.967920943331507,2.1140778967655587
459,Ti6Pb6Eu,0.0129290325157821,1.870578677569514,1.8700669785531054
460,V6Ge6Lu,-0.034673981941763,1.7672870401874987,1.7672870349065648
461,Tc6Ge6Eu,-0.100416593204046,1.6539716563801057,1.653971656380105
462,Ru6Sn6Tb,-0.0209666512552492,1.2921978750345482,1.2921977714113502
463,Os6Si6Dy,-0.0119693557466663,1.260675057526866,1.2606741814843463
464,Os6Si6Gd,-0.0100561763635345,1.2234784166649824,1.223477071020827
465,Os6Ge6Gd,-0.0224674946203974,0.7498485272401366,0.7498484852963534
466,Ti6Pb6Ce,0.0084696828090052,0.7284572632234505,0.7283889223256079
467,Ti6Pb6Dy,-0.0064693044168747,0.7137730487560253,0.7137711919958054
468,Ti6Pb6Tb,-0.0089795643834769,0.7020240470373664,0.7020230472633869
469,Os6Si6Er,-0.0155820138484678,0.664174225955696,0.6641740320215258
470,Ti6Pb6Nd,0.0081873004594079,0.6523190550917685,0.6522618670666738
471,Ti6Pb6Pr,0.0142586657544341,0.6493334947152835,0.6490891107818386
472,Nb6Sn6Tm,0.0244024295735423,0.6288353236795516,0.6261401721639015
473,Ti6Pb6Pm,-0.0557824020811812,0.5466915945689825,0.5466915945586787
474,Ti6Pb6Sm,0.0024213025670743,0.5184758939192864,0.5184645020757015
475,Ti6Pb6Tm,-0.0186904862559805,0.4674332035876134,0.46743313885938353
476,Ru6Sn6Eu,0.0253282281447996,0.4340199637004293,0.43169818367133245
477,Os6Ge6Er,-0.0071193468973926,0.28380468433068895,0.2838040527033032
478,Ni6Si6Lu,0.0449706827402063,0.3870060467011695,0.20880842246940778
479,Mn6Si6Pm,0.0371960216061806,0.2080568226432791,0.18964931561685397
480,Re6Si6Yb,-0.1779237265189321,0.1335851602691202,0.1335851602691202
481,Mn6Si6Tm,0.0407485109454215,0.10448561129858973,0.08401954914142128
482,Cu6Sn6Er,0.0360596514104093,0.08209021702526885,0.07650204159077953
483,Cu6Sn6Ho,0.0388435656688078,0.08760563726388174,0.0763375382460221
484,Mn6Si6Lu,0.0376910873507096,0.07423896088999414,0.06688317855075541
485,Mn6Si6Ho,0.047760875121507,0.11890262482869524,0.03120124962921559
486,Os6Ge6Dy,-0.0241978932426572,0.02729629308356237,0.027296292075616718
487,Mn6Si6Er,0.0479838900540731,0.1113269035469345,0.026420200758682334
488,Zr6Ge6Yb,-0.4800739242979436,0.026315850250510777,0.026315850250510777
489,Mn6Si6Yb,-0.4240028580173917,0.025765035803545933,0.025765035803545933
490,Ru6Sn6Pm,-0.0177014131127531,0.01690571394735584,0.016905710979112906
491,Os6Si6Lu,-0.0211179754921837,0.015677069676822756,0.01567706846449449
492,Co6Si6Pm,0.0126909298775446,0.014478533949265371,0.014474793283613655
493,Ru6Sn6Nd,0.0493370238718661,0.17097712062781165,0.013573824235700355
494,Co6Si6Yb,-0.5291752347204715,0.010565486849815516,0.010565486849815516
495,Pt6Ge6Pm,-0.0434825037468691,0.008094102966026017,0.008094102963105537
496,Ni6Ge6Ho,0.0231869623468517,0.007083525685757848,0.007060835278023194
497,Tc6Sn6Gd,0.0413263839448823,0.007763285559358316,0.006041522059110816
498,Mo6Sn6Er,0.0059698820810073,0.002365801228569133,0.0023656794115052954
499,Mo6Sn6Lu,0.0017303853071658,0.0022502359381282714,0.0022501940511089696
500,Ru6Sn6Sm,0.040865094961194,0.002654503268401586,0.0021212819959411907
501,Tc6Sn6Dy,0.0338048277418347,0.0017322727374881068,0.0016626429222662176
502,Cr6Si6Yb,-0.2599197149845065,0.001271803284662954,0.001271803284662954
503,Ru6Sn6Ce,0.0449828179720155,0.0014656310425403072,0.0007892644532963442
504,Hf6Pb6Pr,-0.0036284812588868,0.00010133260886610942,0.0001013320876170713
505,Ti6Sn6Dy,0.015893033284149,7.949292840315368e-05,7.944864455822635e-05
506,Co6Si6Lu,0.0434373971793546,0.00010821576757759574,7.109748580834376e-05
507,Cr6Si6Lu,0.0473777520966745,9.621197496031244e-05,2.931380295841455e-05
508,Pt6Si6Pm,0.0464983367369998,1.2339161754251017e-08,4.8998634116085215e-09
509,Fe6Pb6Yb,0.3604953039033697,0.0,-0.0
510,Cd6Si6Yb,0.3231406395870368,0.0,-0.0
511,Hf6Ge6Ho,0.2908420814502856,0.0,-0.0
512,Pt6Pb6Gd,0.2119601118038244,0.0,-0.0
513,Pt6Pb6Dy,0.2484780997775988,0.0,-0.0
514,Pt6Pb6Ho,0.2655139076792761,0.0,-0.0
515,Pt6Pb6Yb,-0.2586349017243481,0.0,0.0
516,Au6Pb6Gd,0.112476123374793,0.0,-0.0
517,Au6Pb6Dy,0.1579398934633381,0.0,-0.0
518,Au6Pb6Ho,0.1697801612759912,0.0,-0.0
519,Au6Pb6Yb,-0.1666879352733981,0.0,0.0
520,Hg6Pb6Pm,0.0992859648216585,0.0,-0.0
521,Hg6Pb6Gd,0.1027950378144078,0.0,-0.0
522,Hg6Pb6Tb,0.117220386415262,0.0,-0.0
523,Hg6Pb6Dy,0.1208599782235151,0.0,-0.0
524,Hg6Pb6Ho,0.1362949510355361,0.0,-0.0
525,Hg6Pb6Yb,-0.0292647853158716,0.0,0.0
526,Hf6LaPb6,10.0,0.0,-0.0
527,LaOs6Si6,10.0,7.23636029426374e-11,-7.23636029426374e-11
528,Pt6Si6Nd,0.1806432648333353,1.5866760257333588e-08,-1.586676025733282e-08
529,Pt6Si6Pr,0.1639886421573502,2.341975708827744e-08,-2.341975708821585e-08
530,Zr6Si6Gd,0.4136550275039184,8.941536870952077e-08,-8.941536870952077e-08
531,Pt6Si6Eu,0.1451492079938476,1.1726236022084978e-07,-1.1726236019248872e-07
532,LaMo6Sn6,10.0,5.609720675163148e-07,-5.609720675163148e-07
533,Pt6Si6Sm,0.1750364095665664,7.098780167297682e-07,-7.098780167296365e-07
534,Pt6Si6Tb,0.1627709651485355,1.2251744419241458e-06,-1.2251744419198302e-06
535,Mo6Si6Sm,0.2006054818278788,1.9078784684545846e-06,-1.9078784684545837e-06
536,Mo6Si6Pm,0.18200468705731,2.1648276993124207e-06,-2.1648276993123453e-06
537,W6Si6Tm,0.1873185957280568,2.4013076796489515e-06,-2.4013076796489282e-06
538,Mo6Si6Nd,0.201072309606226,2.664710452648092e-06,-2.664710452648091e-06
539,Mo6Si6Pr,0.2047120592579103,3.2926775128372726e-06,-3.292677512837272e-06
540,W6Si6Ho,0.176515044198791,3.846591832603831e-06,-3.84659183260333e-06
541,Mo6Si6Ce,0.1831187597720996,3.983551013853484e-06,-3.983551013853378e-06
542,Pt6Si6Ce,0.1999856256794774,4.535872924516379e-06,-4.535872924516377e-06
543,Mo6Si6Eu,0.2766961683760693,9.442070443030822e-06,-9.442070443030822e-06
544,Mo6Si6Dy,0.2143502338208435,1.8252131768097553e-05,-1.8252131768097553e-05
545,Mo6Si6Tb,0.2122779611675596,2.1666859028764672e-05,-2.1666859028764672e-05
546,Cr6Si6Er,0.0541651296166802,0.00017125528900941383,-7.911516340349819e-05
547,LaPb6Tc6,10.0,8.427906774515237e-05,-8.427906774515237e-05
548,Cr6Si6Tm,0.0571789935286539,0.00014336493088477678,-9.992808381023491e-05
549,Cr6Si6Dy,0.0681654406241188,0.0001536543430178335,-0.0001497758532665963
550,Cr6Si6Tb,0.0696907730907927,0.0001525910499179092,-0.0001499097588792075
551,Cr6Si6Ho,0.0642030711488678,0.00018970529725273734,-0.0001775552335397642
552,Cr6Si6Gd,0.0771280148414075,0.00019855280112823692,-0.0001979630222612136
553,Cr6Si6Pm,0.0559593946425854,0.000704577160906421,-0.0004325272368185359
554,Cr6Si6Sm,0.093440575173254,0.0006641533573993658,-0.0006641139620472813
555,Co6Si6Tm,0.0833860155749588,0.0011168351478343425,-0.0011160954944092639
556,Cr6Si6Eu,0.1650698018964168,0.0020568783681031997,-0.002056878368099027
557,Au6Pb6Lu,0.1929676469496938,0.002966155376802384,-0.0029661553768023765
558,Cr6Si6Nd,0.1084340066850843,0.0031545845649607056,-0.0031545794439484043
559,Co6Si6Er,0.0900151907155474,0.003249933405242076,-0.003249494809120923
560,Co6Si6Ho,0.0900425123586866,0.004356556949249745,-0.004355972850659015
561,Co6Si6Dy,0.0938621976310389,0.0054166405328218235,-0.005416350156048535
562,Cr6Si6Ce,0.08001056917157,0.005618671927564748,-0.005610309767578768
563,Pt6Sn6Tb,0.158287027730383,0.005980930575121578,-0.00598093057505978
564,Cu6Si6U,0.1503851883748908,0.007100765897334783,-0.007100765896845997
565,Co6Si6Tb,0.0993401506160579,0.008680527297920355,-0.008680402325051122
566,Co6Si6Sm,0.1145307922992917,0.00928144510729089,-0.009281441619443836
567,LaZr6Ge6,10.0,0.009805253510710297,-0.009805253510710297
568,Tc6Pb6Gd,0.5261683596092995,0.011067888861762167,-0.011067888861762167
569,Pt6Ge6Pr,0.1282123938019169,0.0116855545569934,-0.011685554392348352
570,Pt6Ge6Ce,0.131474498040532,0.014079721619349521,-0.014079721528675666
571,Co6Si6Gd,0.0961935540436671,0.01555283050010756,-0.015552354017082848
572,Zr6Ge6Tm,0.3256343432542473,0.019140221290135213,-0.019140221290135213
573,Zr6Ge6Lu,0.3244279809863798,0.020716717192934386,-0.020716717192934386
574,Au6Si6U,0.218535589980365,0.021386060240782257,-0.021386060240782257
575,Co6Si6Nd,0.1241143136662611,0.021561066825690693,-0.021561066013392954
576,Zr6Ge6Er,0.3216655756568805,0.022616793807729133,-0.022616793807729133
577,Co6Si6Pr,0.1344859521638887,0.030607225484140174,-0.030607225388459093
578,Mn6Si6Eu,0.0989277966620425,0.03861882977332031,-0.03861821594298212
579,Cr6LaSi6,10.0,0.03873169657016426,-0.03873169657016426
580,Mn6Si6Ce,0.0509113790480214,0.362436716391208,-0.03948078553357976
581,Co6Si6Ce,0.1033111787287541,0.04738428032979846,-0.047384017301242726
582,Mn6Si6Dy,0.0542743838556385,0.12537293946481445,-0.05920384867443
583,Ag6Pb6U,0.0738015806185412,0.0640876603852905,-0.06366546187805165
584,Cu6Ge6U,0.0987511635386638,0.06772372359806997,-0.06772260054440726
585,Co6Si6Eu,0.1353545773244786,0.07856903274424853,-0.07856903254485267
586,Ni6Si6Tm,0.0512847348581086,0.5742767835994821,-0.08784038340924229
587,Pt6Sn6Lu,0.1873404389136522,0.09955731017361968,-0.09955731017361873
588,Mn6Si6Tb,0.0613863804572688,0.1414572169641794,-0.12417981300567345
589,Cu6Sn6U,0.0679311353205772,0.15302995556734675,-0.14894676996080305
590,Ru6Sn6Pr,0.058073340008117,0.20917032142110462,-0.15649638913309294
591,Co6LaSi6,10.0,0.1589935037043841,-0.1589935037043841
592,LaZr6Si6,10.0,0.16224841299103562,-0.16224841299103562
593,Mn6Si6Sm,0.0743203216104526,0.20352565301192657,-0.2023413571858676
594,Mn6Si6Nd,0.0845055794689353,0.25920503359110314,-0.2590738064655041
595,Mn6Si6Pr,0.0906802770046073,0.2955591172733716,-0.2955251143218952
596,Nb6Si6Gd,0.2938613141839131,0.30238963193491375,-0.30238963193491375
597,Nb6Ge6Gd,0.146633042970181,0.3052200028333654,-0.30522000278166245
598,W6Ge6Yb,0.0741140700138017,0.32360921911775253,-0.32163090361285557
599,Nb6Ge6Dy,0.1499070786931437,0.3445539524244605,-0.3445539523978591
600,Au6Pb6U,0.1619907875525889,0.36732155730394883,-0.3673215573023886
601,Ni6Si6Er,0.0553410848643167,0.7262895258405782,-0.41074038315092176
602,Cu6Pb6U,0.18553923079143,0.6562262925854621,-0.6562262925854523
603,Ni6Si6Ho,0.0597738742405606,0.8662658692345079,-0.7148325668879829
604,Mo6Pb6Yb,0.539474002720508,0.7817365602664541,-0.7817365602664541
605,Tc6Pb6Er,0.5279584503589873,0.7954707907913678,-0.7954707907913678
606,Ni6Si6Dy,0.0607024567015426,1.1121244279005313,-0.9537857067512336
607,Cr6Pb6Dy,0.4256377924150639,0.9645042260506249,-0.9645042260506249
608,Re6Pb6Tm,0.6749972863033419,1.1889947669368586,-1.1889947669368586
609,Ni6Si6Tb,0.0690537229639628,1.325056876418215,-1.2979662096230264
610,Tc6Pb6Lu,0.5172481370413283,1.3551008587402216,-1.3551008587402216
611,Ni6Si6Gd,0.0643520188795346,1.637432617316178,-1.536128693306019
612,Ir6LaSi6,10.0,1.6701215852293334,-1.6701215852293334
613,Ir6Si6Er,0.0949555177016486,1.77295498184805,-1.7728818721879078
614,Ag6Sn6U,0.0839556262673759,1.786758626346927,-1.7857264532019246
615,Ni6Si6Sm,0.0758617919425199,2.0938262990606056,-2.085402575467006
616,W6Ge6Tm,0.1235389486624766,2.224666810339513,-2.2246667141161223
617,Ru6Pb6Gd,0.2824872643451353,2.2735230476428248,-2.2735230476428248
618,Pt6Sn6Dy,0.1650123192773666,2.435630935912201,-2.435630935907191
619,Pt6Sn6Gd,0.1541627491877869,2.6529306264249595,-2.652930626351203
620,Pt6Si6U,0.2191141887646604,3.1068955392272164,-3.1068955392272164
621,Au6Pb6Sm,0.1370544890703329,3.7281070322017937,-3.7281070259100626
622,Rh6Pb6Tb,0.0543260425016648,8.348102699811008,-3.9822493492183297
623,Rh6Pb6Ce,0.0615123770575537,5.106285559146095,-4.500084785331966
624,LaNb6Ge6,10.0,5.090768102113169,-5.090768102113169
625,Ir6Sn6Er,0.0745857087891002,5.201617816588848,-5.173212739394775
626,Au6Pb6Eu,0.064862434211978,5.924239625041724,-5.598818171653027
627,Os6Pb6Er,0.5530902687465779,5.681655732387256,-5.681655732387256
628,Nb6Pb6Ho,0.3059654489341851,5.833078608789913,-5.833078608789913
629,Rh6Ge6U,0.0500984479721179,495.08635898486045,-5.848557686015034
630,Zr6Si6Dy,0.4193004837226043,6.121194483772612,-6.121194483772612
631,Ni6Si6Nd,0.0769211673527908,6.322913113900238,-6.303177191515008
632,Ru6Pb6Dy,0.2805966377643144,6.512444273872455,-6.512444273872455
633,Zr6Sn6Ho,0.1412443338537654,6.782280278210001,-6.7822802740225745
634,Nb6Pb6Tm,0.3030299344308244,6.968705501640822,-6.968705501640822
635,Ni6Si6Pr,0.1090993455384375,10.566935348283337,-10.566920726039255
636,Ir6Ge6Nd,0.053088793779187,29.820011095878804,-10.573123976511976
637,Ir6Si6Dy,0.1243290102240443,13.147951413841858,-13.147950943379238
638,Au6Pb6Pm,0.1347268944893023,13.685099813617382,-13.685099773240154
639,Ag6Ge6U,0.2542651442122741,13.876318072173081,-13.876318072173081
640,Ni6Si6Ce,0.0830149856260072,13.99981857463236,-13.989683640835635
641,Pt6Ge6Nd,0.1197326124061551,14.354229408041572,-14.354227860178465
642,Ir6Si6Lu,0.0887531937363592,14.604676488409273,-14.602008335609591
643,Au6Pb6Nd,0.125116889777747,15.023394409863677,-15.023393964910937
644,Au6Pb6Pr,0.1173313061678838,16.54689344256812,-16.54689026745729
645,Ir6Ge6Pr,0.0551264162648859,30.605507127513008,-16.764353823012797
646,Ni6Si6Eu,0.0686011453070693,17.240890216915464,-16.848418601952147
647,Au6Pb6Ce,0.109060153851452,18.168858186327093,-18.168832807147023
648,Ta6Pb6Gd,0.4606636878873043,20.039671868722152,-20.039671868722152
649,LaRe6Si6,10.0,20.049200159532468,-20.049200159532468
650,Au6Ge6U,0.1517530176768211,20.451654154710464,-20.451654153696616
651,Pd6Sn6U,0.0570597064938498,30.69523140417336,-21.166982857919475
652,Ir6LaGe6,10.0,21.176185870375303,-21.176185870375303
653,Cu6LaSn6,10.0,22.28791478415821,-22.28791478415821
654,Cd6Pb6Tm,0.0648433884051972,25.62658655136649,-24.212633989689838
655,Pt6Ge6U,0.1224976955315991,26.08524451853444,-26.085243069959038
656,Au6Sn6U,0.1439249625608552,30.072519300448963,-30.072519290691485
657,Re6Sn6Ho,0.240906912749885,33.67220915034734,-33.67220915034734
658,Cd6Pb6Gd,0.0526869035629926,121.43054170095382,-37.85002919839277
659,Pt6Sn6Er,0.1745003807438808,40.97623202107538,-40.976232021066735
660,LaNi6Ge6,10.0,42.02645032649717,-42.02645032649717
661,Cd6Sn6Lu,0.1087317329440516,44.75312425023132,-44.75305661004125
662,Ir6Ge6Tb,0.0507522850787364,522.3067706824403,-47.023162788378954
663,Cd6Sn6Er,0.1000473509358455,49.033073288898514,-49.03247756191863
664,Mo6Sn6Pm,0.0517417251952562,250.32055209537774,-51.57000441308029
665,Cd6Pb6Ho,0.0656452144207049,65.01056530101046,-62.03714988142692
666,Ir6Ge6Eu,0.0748996912788689,70.1560717945401,-69.80070055861422
667,Ni6Ge6Nd,0.0501491248801214,4001.304885648658,-71.59565116070122
668,W6Si6Eu,0.2590626771789162,73.94346396101436,-73.94346396101436
669,Pt6Ge6Dy,0.1181166630275415,83.24798153124806,-83.24796830130843
670,Pt6Ge6Gd,0.1052665715542511,84.12337239359388,-84.12308033242293
671,Pt6Ge6Lu,0.142064291376707,84.6541455767368,-84.65414553380738
672,Pt6Ge6Er,0.1299828041213642,85.24370731702805,-85.24370653173706
673,Re6Si6Ho,0.0630840628103878,101.37441285642899,-92.96435956012098
674,Ir6Pb6Ho,0.2948734501477186,96.06772169488194,-96.06772169488194
675,Ag6Si6U,0.3671458858650985,97.26175152358068,-97.26175152358068
676,Co6Ge6Pr,0.0507237199402279,1146.3940590199404,-99.31063749729627
677,Cd6Si6Tm,0.4445250214711471,106.26279632246205,-106.26279632246205
678,Zr6Sn6Tm,0.1466888565392148,120.95617734963012,-120.95617732941328
679,Rh6Si6U,0.108979234730987,122.71801541826294,-122.71784063794543
680,Os6Sn6Tm,0.1072067822201243,125.13070367863745,-125.13043097442512
681,LaRe6Ge6,10.0,127.06994807912798,-127.06994807912798
682,Cd6Ge6Ce,0.2087818662777835,127.4533343333724,-127.4533343333724
683,W6Ge6Ho,0.1094259760124058,132.70294896116957,-132.7027791756451
684,Co6Pb6Lu,0.3434942147845728,139.46591012495324,-139.46591012495324
685,Mo6Ge6Dy,0.0594915038495113,173.08202020223553,-140.9009667030793
686,Ir6Pb6Er,0.3096066137402017,154.52368493212288,-154.52368493212288
687,Cr6Ge6Pr,0.0528584474119134,486.07452407086333,-160.4849075367781
688,Ir6Pb6Dy,0.288099096119003,160.77333958898896,-160.77333958898896
689,Mo6Ge6Gd,0.0614202464422034,187.42998394310882,-164.7116061111444
690,Cd6Ge6Ho,0.2330318056192568,168.587571981569,-168.587571981569
691,Ir6Si6Tm,0.0772781886248966,172.32012052650788,-171.82635666905352
692,Ir6Ge6Ho,0.064625372969556,182.60229707040534,-172.00168120505845
693,V6Ge6Eu,0.0780900148142084,178.95417698750765,-178.5320742969355
694,Au6Si6Pm,0.1783423235243054,198.7027778039434,-198.70277780392672
695,Os6Pb6Yb,0.460676263588447,202.29447708355553,-202.29447708355553
696,W6Si6Nd,0.1777997985567352,206.09629987088414,-206.09629987086444
697,W6Si6Pr,0.1704772915246683,206.40382682753147,-206.4038268274171
698,Cu6Sn6Pr,0.0502994624037856,5764.835758420567,-207.07306126700806
699,W6Si6Pm,0.16043494938378,208.41309423607257,-208.41309423478654
700,W6Si6Sm,0.1784608525322157,213.65823720186188,-213.65823720184446
701,Fe6LaSi6,10.0,216.47565654033195,-216.47565654033195
702,W6Si6Tb,0.1711104085694764,220.05535157103367,-220.0553515709289
703,Ir6Si6Pr,0.0615574891574902,249.37030006480805,-220.06597378596945
704,Cd6Si6Eu,0.3805609972258872,238.0423214533028,-238.0423214533028
705,LaNi6Si6,10.0,238.04407027333875,-238.04407027333875
706,V6Si6Eu,0.24767855076245,242.80213965168554,-242.80213965168554
